COD_LUGAR_ALMAC;COD_PRODUCTO;COD_PRESENTACION;CANTIDAD;NUMERO_LOTE;FECHA_EXPIRACION_LOTE;PROMOCION_LOTE;
15;12;23;46;4067377;TO_DATE('2013-06-01','YYYY-MM-DD');0.0;
15;12;26;74;8745164;TO_DATE('2013-08-20','YYYY-MM-DD');0.0;
15;12;30;145;302057;TO_DATE('2013-12-01','YYYY-MM-DD');0.0;
15;18;13;49;2643735;TO_DATE('2014-03-10','YYYY-MM-DD');0.0;
15;18;27;171;388204;TO_DATE('2013-09-18','YYYY-MM-DD');0.0;
15;19;14;106;7712776;TO_DATE('2014-02-12','YYYY-MM-DD');0.0;
15;19;18;15;3115249;TO_DATE('2014-01-02','YYYY-MM-DD');0.0;
15;19;21;123;8822708;TO_DATE('2013-12-26','YYYY-MM-DD');0.0;
15;19;23;103;4578787;TO_DATE('2013-11-19','YYYY-MM-DD');0.0;
15;19;24;126;8248871;TO_DATE('2013-08-21','YYYY-MM-DD');0.0;
15;19;27;55;5286400;TO_DATE('2014-04-18','YYYY-MM-DD');0.0;
15;20;20;92;8474561;TO_DATE('2014-01-20','YYYY-MM-DD');0.0;
15;20;29;87;5258652;TO_DATE('2014-04-09','YYYY-MM-DD');0.0;
15;25;16;68;3986640;TO_DATE('2014-02-17','YYYY-MM-DD');0.0;
15;25;20;184;8118417;TO_DATE('2013-12-31','YYYY-MM-DD');0.0;
15;25;23;83;1932534;TO_DATE('2013-07-02','YYYY-MM-DD');0.0;
15;25;29;189;7236866;TO_DATE('2013-05-26','YYYY-MM-DD');0.0;
15;25;30;173;8215657;TO_DATE('2013-09-30','YYYY-MM-DD');0.0;
15;28;11;91;1794920;TO_DATE('2014-02-20','YYYY-MM-DD');0.0;
15;28;28;104;9399449;TO_DATE('2013-12-13','YYYY-MM-DD');0.0;
15;28;30;63;2797067;TO_DATE('2014-02-08','YYYY-MM-DD');0.0;
15;31;15;155;5003313;TO_DATE('2014-03-01','YYYY-MM-DD');0.0;
15;31;21;155;2443481;TO_DATE('2013-07-31','YYYY-MM-DD');0.0;
15;31;23;99;1824995;TO_DATE('2013-12-31','YYYY-MM-DD');0.0;
15;31;28;71;6037774;TO_DATE('2013-05-29','YYYY-MM-DD');0.0;
15;32;13;168;9376930;TO_DATE('2013-11-25','YYYY-MM-DD');0.0;
15;32;17;57;5539894;TO_DATE('2014-04-26','YYYY-MM-DD');0.0;
15;32;18;19;2481752;TO_DATE('2013-07-02','YYYY-MM-DD');0.0;
15;32;19;160;9035322;TO_DATE('2014-01-18','YYYY-MM-DD');0.0;
15;32;26;81;8213380;TO_DATE('2013-12-29','YYYY-MM-DD');0.0;
15;33;18;22;103495;TO_DATE('2013-10-23','YYYY-MM-DD');0.0;
15;33;22;8;1832725;TO_DATE('2013-09-07','YYYY-MM-DD');0.0;
15;33;28;198;2961138;TO_DATE('2013-06-06','YYYY-MM-DD');0.0;
15;36;11;134;4444431;TO_DATE('2013-12-17','YYYY-MM-DD');0.0;
15;36;12;48;2445404;TO_DATE('2013-06-23','YYYY-MM-DD');0.0;
15;36;13;155;665370;TO_DATE('2014-04-03','YYYY-MM-DD');0.0;
15;36;18;186;986770;TO_DATE('2013-09-07','YYYY-MM-DD');0.0;
15;36;22;104;5394088;TO_DATE('2013-11-10','YYYY-MM-DD');0.0;
15;36;27;187;7902981;TO_DATE('2013-10-17','YYYY-MM-DD');0.0;
15;36;28;101;6862945;TO_DATE('2013-08-05','YYYY-MM-DD');0.0;
15;39;12;106;9420471;TO_DATE('2013-06-03','YYYY-MM-DD');0.0;
15;39;28;34;3433763;TO_DATE('2013-06-18','YYYY-MM-DD');0.0;
15;42;13;58;5754259;TO_DATE('2013-10-16','YYYY-MM-DD');0.0;
15;42;17;172;8605741;TO_DATE('2013-06-01','YYYY-MM-DD');0.0;
15;42;19;121;3734802;TO_DATE('2013-08-13','YYYY-MM-DD');0.0;
15;42;24;126;1294435;TO_DATE('2014-03-05','YYYY-MM-DD');0.0;
15;42;25;106;5022197;TO_DATE('2013-10-20','YYYY-MM-DD');0.0;
15;42;27;180;1713126;TO_DATE('2013-07-16','YYYY-MM-DD');0.0;
15;42;30;102;8831592;TO_DATE('2014-04-15','YYYY-MM-DD');0.0;
15;50;12;114;9283802;TO_DATE('2014-03-15','YYYY-MM-DD');0.0;
15;50;15;110;1677628;TO_DATE('2014-04-10','YYYY-MM-DD');0.0;
15;50;17;52;3127775;TO_DATE('2014-03-19','YYYY-MM-DD');0.0;
16;2;16;152;4341182;TO_DATE('2013-10-03','YYYY-MM-DD');0.0;
16;2;21;200;7272625;TO_DATE('2013-12-29','YYYY-MM-DD');0.0;
16;2;25;196;1500719;TO_DATE('2013-07-15','YYYY-MM-DD');0.0;
16;3;15;168;4454188;TO_DATE('2013-08-02','YYYY-MM-DD');0.0;
16;3;16;48;3850696;TO_DATE('2013-08-22','YYYY-MM-DD');0.0;
16;3;20;58;1051983;TO_DATE('2013-11-19','YYYY-MM-DD');0.0;
16;3;24;49;9538838;TO_DATE('2014-04-17','YYYY-MM-DD');0.0;
16;3;25;46;8455998;TO_DATE('2013-05-22','YYYY-MM-DD');0.0;
16;3;28;108;3696215;TO_DATE('2013-09-26','YYYY-MM-DD');0.0;
16;8;14;85;6359376;TO_DATE('2013-05-29','YYYY-MM-DD');0.0;
16;8;18;196;3300254;TO_DATE('2013-12-04','YYYY-MM-DD');0.0;
16;8;23;81;5738316;TO_DATE('2014-03-20','YYYY-MM-DD');0.0;
16;8;27;84;17677;TO_DATE('2014-02-20','YYYY-MM-DD');0.0;
16;13;17;16;2040284;TO_DATE('2014-04-08','YYYY-MM-DD');0.0;
16;13;18;86;5596312;TO_DATE('2013-05-29','YYYY-MM-DD');0.0;
16;13;20;137;3607711;TO_DATE('2013-12-24','YYYY-MM-DD');0.0;
16;13;22;61;1686543;TO_DATE('2013-09-27','YYYY-MM-DD');0.0;
16;13;23;137;7519401;TO_DATE('2013-11-26','YYYY-MM-DD');0.0;
16;13;26;62;5987771;TO_DATE('2013-08-31','YYYY-MM-DD');0.0;
16;14;16;12;9136038;TO_DATE('2013-08-03','YYYY-MM-DD');0.0;
16;14;19;161;8174821;TO_DATE('2013-12-08','YYYY-MM-DD');0.0;
16;14;23;51;7553450;TO_DATE('2013-07-14','YYYY-MM-DD');0.0;
16;14;24;116;532183;TO_DATE('2013-09-16','YYYY-MM-DD');0.0;
16;14;27;160;6336108;TO_DATE('2013-07-01','YYYY-MM-DD');0.0;
16;16;18;155;2124361;TO_DATE('2013-09-02','YYYY-MM-DD');0.0;
16;16;25;187;5732003;TO_DATE('2013-06-07','YYYY-MM-DD');0.0;
16;16;29;173;1736693;TO_DATE('2013-12-22','YYYY-MM-DD');0.0;
16;17;16;168;5447089;TO_DATE('2013-05-10','YYYY-MM-DD');0.0;
16;17;17;176;6375743;TO_DATE('2013-09-11','YYYY-MM-DD');0.0;
16;17;20;168;1242490;TO_DATE('2014-04-13','YYYY-MM-DD');0.0;
16;17;21;197;8740070;TO_DATE('2013-10-20','YYYY-MM-DD');0.0;
16;17;25;84;7193804;TO_DATE('2013-07-05','YYYY-MM-DD');0.0;
16;17;26;2;7037997;TO_DATE('2013-11-23','YYYY-MM-DD');0.0;
16;17;27;89;2670474;TO_DATE('2013-10-29','YYYY-MM-DD');0.0;
16;17;29;142;5036630;TO_DATE('2013-12-04','YYYY-MM-DD');0.0;
16;20;11;192;6467038;TO_DATE('2014-04-17','YYYY-MM-DD');0.0;
16;20;13;171;7950075;TO_DATE('2013-11-27','YYYY-MM-DD');0.0;
16;20;27;97;8399827;TO_DATE('2013-11-16','YYYY-MM-DD');0.0;
16;21;22;96;7301303;TO_DATE('2013-11-03','YYYY-MM-DD');0.0;
16;21;24;142;3267448;TO_DATE('2013-07-13','YYYY-MM-DD');0.0;
16;22;12;195;9034030;TO_DATE('2013-04-28','YYYY-MM-DD');0.0;
16;22;15;78;3927501;TO_DATE('2014-04-16','YYYY-MM-DD');0.0;
16;22;24;198;5734969;TO_DATE('2014-04-09','YYYY-MM-DD');0.0;
16;23;29;19;9594640;TO_DATE('2013-11-09','YYYY-MM-DD');0.0;
16;23;30;150;6397400;TO_DATE('2013-09-01','YYYY-MM-DD');0.0;
16;26;11;6;7276360;TO_DATE('2013-09-24','YYYY-MM-DD');0.0;
16;26;14;98;5064417;TO_DATE('2013-07-10','YYYY-MM-DD');0.0;
16;26;15;73;2691761;TO_DATE('2013-08-16','YYYY-MM-DD');0.0;
16;26;20;119;9575748;TO_DATE('2013-07-11','YYYY-MM-DD');0.0;
16;26;28;197;9586125;TO_DATE('2013-10-15','YYYY-MM-DD');0.0;
16;26;29;115;854775;TO_DATE('2013-04-26','YYYY-MM-DD');0.0;
16;26;30;43;1089704;TO_DATE('2014-01-26','YYYY-MM-DD');0.0;
16;29;12;53;5924104;TO_DATE('2013-12-26','YYYY-MM-DD');0.0;
16;29;14;177;4924823;TO_DATE('2013-07-28','YYYY-MM-DD');0.0;
16;29;23;148;7979051;TO_DATE('2014-01-13','YYYY-MM-DD');0.0;
16;29;27;60;3427779;TO_DATE('2013-12-12','YYYY-MM-DD');0.0;
16;29;28;115;3512609;TO_DATE('2013-07-21','YYYY-MM-DD');0.0;
16;30;12;87;6446821;TO_DATE('2013-10-29','YYYY-MM-DD');0.0;
16;30;29;176;4009056;TO_DATE('2013-08-25','YYYY-MM-DD');0.0;
16;33;11;5;6153686;TO_DATE('2013-05-29','YYYY-MM-DD');0.0;
16;33;15;184;4402270;TO_DATE('2014-04-01','YYYY-MM-DD');0.0;
16;33;16;107;1570713;TO_DATE('2013-07-26','YYYY-MM-DD');0.0;
16;33;20;36;4449279;TO_DATE('2014-03-21','YYYY-MM-DD');0.0;
16;33;21;81;8727270;TO_DATE('2013-06-27','YYYY-MM-DD');0.0;
16;33;26;101;5235664;TO_DATE('2013-05-11','YYYY-MM-DD');0.0;
16;33;28;85;4560901;TO_DATE('2014-02-26','YYYY-MM-DD');0.0;
16;35;22;114;3178004;TO_DATE('2014-04-23','YYYY-MM-DD');0.0;
16;35;30;167;2972930;TO_DATE('2014-03-22','YYYY-MM-DD');0.0;
16;36;11;145;4824609;TO_DATE('2014-03-11','YYYY-MM-DD');0.0;
16;36;29;121;1854331;TO_DATE('2013-06-03','YYYY-MM-DD');0.0;
16;36;30;149;9465969;TO_DATE('2013-09-22','YYYY-MM-DD');0.0;
16;37;15;141;8924856;TO_DATE('2014-04-16','YYYY-MM-DD');0.0;
16;37;17;115;6054310;TO_DATE('2013-05-04','YYYY-MM-DD');0.0;
16;37;21;180;2649936;TO_DATE('2014-02-26','YYYY-MM-DD');0.0;
16;37;23;181;8321428;TO_DATE('2013-09-25','YYYY-MM-DD');0.0;
16;37;24;183;6116516;TO_DATE('2014-04-05','YYYY-MM-DD');0.0;
16;40;23;11;3382639;TO_DATE('2013-06-16','YYYY-MM-DD');0.0;
16;40;24;2;334590;TO_DATE('2013-09-15','YYYY-MM-DD');0.0;
16;40;27;65;6648594;TO_DATE('2013-09-22','YYYY-MM-DD');0.0;
16;44;13;127;1248957;TO_DATE('2013-11-09','YYYY-MM-DD');0.0;
16;44;19;138;9299720;TO_DATE('2013-12-05','YYYY-MM-DD');0.0;
16;44;26;194;4858234;TO_DATE('2014-03-23','YYYY-MM-DD');0.0;
16;45;11;54;9252241;TO_DATE('2013-08-28','YYYY-MM-DD');0.0;
16;45;12;52;2223744;TO_DATE('2013-10-11','YYYY-MM-DD');0.0;
16;45;14;43;2041400;TO_DATE('2013-09-15','YYYY-MM-DD');0.0;
16;45;19;18;8122621;TO_DATE('2013-05-16','YYYY-MM-DD');0.0;
16;45;21;164;4683656;TO_DATE('2013-11-29','YYYY-MM-DD');0.0;
16;45;23;88;8772672;TO_DATE('2013-07-29','YYYY-MM-DD');0.0;
16;45;30;184;2494636;TO_DATE('2013-09-29','YYYY-MM-DD');0.0;
16;46;12;194;6679849;TO_DATE('2013-07-16','YYYY-MM-DD');0.0;
16;46;16;119;6629686;TO_DATE('2013-07-06','YYYY-MM-DD');0.0;
16;46;24;100;9356814;TO_DATE('2013-06-19','YYYY-MM-DD');0.0;
16;47;13;59;8748836;TO_DATE('2013-12-11','YYYY-MM-DD');0.0;
16;47;23;165;7324516;TO_DATE('2014-01-05','YYYY-MM-DD');0.0;
16;47;27;178;3552963;TO_DATE('2013-11-05','YYYY-MM-DD');0.0;
16;47;29;156;6531039;TO_DATE('2013-06-06','YYYY-MM-DD');0.0;
18;1;11;11;8190854;TO_DATE('2013-05-10','YYYY-MM-DD');0.0;
18;1;21;14;9738721;TO_DATE('2014-01-01','YYYY-MM-DD');0.0;
18;6;11;177;8920597;TO_DATE('2014-01-31','YYYY-MM-DD');0.0;
18;6;13;121;4081235;TO_DATE('2013-12-12','YYYY-MM-DD');0.0;
18;6;19;138;1942275;TO_DATE('2013-04-23','YYYY-MM-DD');0.0;
18;6;20;153;8960661;TO_DATE('2013-10-11','YYYY-MM-DD');0.0;
18;6;26;61;8532281;TO_DATE('2013-05-01','YYYY-MM-DD');0.0;
18;6;29;13;440634;TO_DATE('2013-09-18','YYYY-MM-DD');0.0;
18;8;25;174;6243848;TO_DATE('2013-07-29','YYYY-MM-DD');0.0;
18;8;29;172;6906533;TO_DATE('2014-01-22','YYYY-MM-DD');0.0;
18;8;30;114;5138555;TO_DATE('2013-11-13','YYYY-MM-DD');0.0;
18;11;14;187;4303155;TO_DATE('2013-05-12','YYYY-MM-DD');0.0;
18;11;15;154;9855810;TO_DATE('2013-11-05','YYYY-MM-DD');0.0;
18;11;17;166;3640713;TO_DATE('2014-01-26','YYYY-MM-DD');0.0;
18;11;21;126;3824786;TO_DATE('2013-10-05','YYYY-MM-DD');0.0;
18;11;23;103;644360;TO_DATE('2013-06-02','YYYY-MM-DD');0.0;
18;11;24;118;4976861;TO_DATE('2014-01-12','YYYY-MM-DD');0.0;
18;11;25;146;8699449;TO_DATE('2014-02-03','YYYY-MM-DD');0.0;
18;11;28;94;9040359;TO_DATE('2013-09-19','YYYY-MM-DD');0.0;
18;14;11;62;2465770;TO_DATE('2013-04-28','YYYY-MM-DD');0.0;
18;14;14;34;7994630;TO_DATE('2013-06-30','YYYY-MM-DD');0.0;
18;14;16;26;485050;TO_DATE('2013-09-12','YYYY-MM-DD');0.0;
18;14;20;200;6421153;TO_DATE('2013-10-05','YYYY-MM-DD');0.0;
18;14;21;130;2540483;TO_DATE('2013-08-31','YYYY-MM-DD');0.0;
18;14;28;81;9967096;TO_DATE('2013-06-30','YYYY-MM-DD');0.0;
18;14;29;162;6453798;TO_DATE('2013-10-11','YYYY-MM-DD');0.0;
18;16;23;83;4119736;TO_DATE('2013-08-23','YYYY-MM-DD');0.0;
18;16;24;130;14378;TO_DATE('2013-11-13','YYYY-MM-DD');0.0;
18;16;27;182;1529831;TO_DATE('2013-11-07','YYYY-MM-DD');0.0;
18;17;14;125;4196697;TO_DATE('2013-06-22','YYYY-MM-DD');0.0;
18;17;17;64;7168909;TO_DATE('2013-06-06','YYYY-MM-DD');0.0;
18;17;20;85;8872849;TO_DATE('2013-09-30','YYYY-MM-DD');0.0;
18;17;21;139;6758303;TO_DATE('2014-03-28','YYYY-MM-DD');0.0;
18;17;25;11;539525;TO_DATE('2014-01-09','YYYY-MM-DD');0.0;
18;20;13;18;877059;TO_DATE('2013-08-28','YYYY-MM-DD');0.0;
18;20;17;182;9099077;TO_DATE('2013-06-01','YYYY-MM-DD');0.0;
18;20;25;49;2413241;TO_DATE('2013-06-16','YYYY-MM-DD');0.0;
18;20;26;155;2005783;TO_DATE('2013-06-20','YYYY-MM-DD');0.0;
18;20;28;105;8416170;TO_DATE('2014-04-12','YYYY-MM-DD');0.0;
18;23;12;51;8504831;TO_DATE('2013-06-24','YYYY-MM-DD');0.0;
18;23;13;92;4469149;TO_DATE('2014-01-25','YYYY-MM-DD');0.0;
18;23;18;95;6784526;TO_DATE('2013-09-25','YYYY-MM-DD');0.0;
18;23;20;170;8749670;TO_DATE('2013-08-21','YYYY-MM-DD');0.0;
18;32;19;33;6002765;TO_DATE('2013-07-06','YYYY-MM-DD');0.0;
18;32;25;4;542481;TO_DATE('2013-12-12','YYYY-MM-DD');0.0;
18;34;15;131;339229;TO_DATE('2013-10-06','YYYY-MM-DD');0.0;
18;34;20;95;6884841;TO_DATE('2013-11-20','YYYY-MM-DD');0.0;
18;34;26;125;2889935;TO_DATE('2013-12-05','YYYY-MM-DD');0.0;
18;34;29;60;7212808;TO_DATE('2013-06-22','YYYY-MM-DD');0.0;
18;35;14;14;6772679;TO_DATE('2013-12-08','YYYY-MM-DD');0.0;
18;35;17;139;9604966;TO_DATE('2014-02-13','YYYY-MM-DD');0.0;
18;35;18;118;2145021;TO_DATE('2013-08-08','YYYY-MM-DD');0.0;
18;35;21;193;5177773;TO_DATE('2013-08-29','YYYY-MM-DD');0.0;
18;35;27;41;2761510;TO_DATE('2014-03-03','YYYY-MM-DD');0.0;
18;40;24;38;7783198;TO_DATE('2013-06-18','YYYY-MM-DD');0.0;
18;41;12;105;3870319;TO_DATE('2014-01-18','YYYY-MM-DD');0.0;
18;41;14;136;7675968;TO_DATE('2014-01-29','YYYY-MM-DD');0.0;
18;41;18;167;7083648;TO_DATE('2013-11-03','YYYY-MM-DD');0.0;
18;41;21;62;5214620;TO_DATE('2013-08-15','YYYY-MM-DD');0.0;
18;44;15;33;8058284;TO_DATE('2014-03-13','YYYY-MM-DD');0.0;
18;44;16;24;9389015;TO_DATE('2013-05-16','YYYY-MM-DD');0.0;
18;44;17;29;4425430;TO_DATE('2014-03-29','YYYY-MM-DD');0.0;
18;44;20;158;2312412;TO_DATE('2014-02-22','YYYY-MM-DD');0.0;
18;44;23;59;5111861;TO_DATE('2013-12-18','YYYY-MM-DD');0.0;
18;46;23;14;6588162;TO_DATE('2013-06-06','YYYY-MM-DD');0.0;
18;46;30;115;622961;TO_DATE('2013-10-02','YYYY-MM-DD');0.0;
18;47;12;97;4838702;TO_DATE('2013-06-17','YYYY-MM-DD');0.0;
18;47;15;129;8400694;TO_DATE('2013-12-23','YYYY-MM-DD');0.0;
18;47;16;116;8772730;TO_DATE('2013-08-05','YYYY-MM-DD');0.0;
18;47;17;39;5017483;TO_DATE('2014-03-06','YYYY-MM-DD');0.0;
18;47;18;187;1422623;TO_DATE('2013-11-25','YYYY-MM-DD');0.0;
18;47;22;17;7556263;TO_DATE('2014-01-30','YYYY-MM-DD');0.0;
18;47;26;179;6715299;TO_DATE('2013-12-02','YYYY-MM-DD');0.0;
19;2;13;58;6988300;TO_DATE('2013-08-28','YYYY-MM-DD');0.0;
19;2;18;34;8901493;TO_DATE('2013-07-23','YYYY-MM-DD');0.0;
19;2;20;89;2788981;TO_DATE('2013-05-18','YYYY-MM-DD');0.0;
19;5;15;103;946700;TO_DATE('2013-08-13','YYYY-MM-DD');0.0;
19;5;21;72;5317093;TO_DATE('2013-11-17','YYYY-MM-DD');0.0;
19;15;12;74;4524543;TO_DATE('2013-09-12','YYYY-MM-DD');0.0;
19;15;14;42;8181146;TO_DATE('2014-02-22','YYYY-MM-DD');0.0;
19;15;15;161;1549316;TO_DATE('2013-12-03','YYYY-MM-DD');0.0;
19;15;29;37;2368380;TO_DATE('2013-07-12','YYYY-MM-DD');0.0;
19;15;30;167;3884192;TO_DATE('2013-09-18','YYYY-MM-DD');0.0;
19;17;19;27;3141921;TO_DATE('2013-05-25','YYYY-MM-DD');0.0;
19;17;22;186;8719011;TO_DATE('2014-01-26','YYYY-MM-DD');0.0;
19;17;24;147;6655752;TO_DATE('2013-11-23','YYYY-MM-DD');0.0;
19;18;13;128;556164;TO_DATE('2013-07-27','YYYY-MM-DD');0.0;
19;18;21;36;1618857;TO_DATE('2014-01-21','YYYY-MM-DD');0.0;
19;18;28;117;648868;TO_DATE('2014-03-25','YYYY-MM-DD');0.0;
19;24;13;194;9377586;TO_DATE('2014-03-04','YYYY-MM-DD');0.0;
19;24;27;88;1258334;TO_DATE('2013-11-14','YYYY-MM-DD');0.0;
19;24;28;52;6331666;TO_DATE('2013-11-19','YYYY-MM-DD');0.0;
19;24;29;44;6809498;TO_DATE('2014-01-09','YYYY-MM-DD');0.0;
19;26;24;47;5304100;TO_DATE('2014-04-18','YYYY-MM-DD');0.0;
19;27;16;65;1501177;TO_DATE('2014-01-17','YYYY-MM-DD');0.0;
19;27;27;47;5495018;TO_DATE('2013-04-25','YYYY-MM-DD');0.0;
19;27;28;98;9631915;TO_DATE('2013-08-08','YYYY-MM-DD');0.0;
19;28;12;144;2793025;TO_DATE('2013-12-14','YYYY-MM-DD');0.0;
19;31;14;149;8815408;TO_DATE('2013-05-01','YYYY-MM-DD');0.0;
19;31;20;121;7978761;TO_DATE('2014-04-11','YYYY-MM-DD');0.0;
19;31;21;168;1052406;TO_DATE('2013-12-30','YYYY-MM-DD');0.0;
19;33;12;57;1755981;TO_DATE('2013-08-27','YYYY-MM-DD');0.0;
19;33;17;73;5999176;TO_DATE('2014-03-04','YYYY-MM-DD');0.0;
19;33;20;163;2396109;TO_DATE('2013-10-14','YYYY-MM-DD');0.0;
19;34;13;2;2468007;TO_DATE('2013-06-03','YYYY-MM-DD');0.0;
19;34;15;107;7611606;TO_DATE('2013-07-29','YYYY-MM-DD');0.0;
19;34;17;82;8113763;TO_DATE('2014-04-02','YYYY-MM-DD');0.0;
19;34;19;151;9780238;TO_DATE('2013-12-28','YYYY-MM-DD');0.0;
19;34;21;69;5472608;TO_DATE('2014-03-27','YYYY-MM-DD');0.0;
19;34;22;77;4588020;TO_DATE('2014-04-08','YYYY-MM-DD');0.0;
19;34;27;181;4772922;TO_DATE('2013-10-24','YYYY-MM-DD');0.0;
19;37;14;105;1738389;TO_DATE('2013-08-01','YYYY-MM-DD');0.0;
19;37;26;59;3907518;TO_DATE('2013-12-21','YYYY-MM-DD');0.0;
19;37;30;126;278765;TO_DATE('2013-11-30','YYYY-MM-DD');0.0;
19;38;12;65;1080039;TO_DATE('2013-08-23','YYYY-MM-DD');0.0;
19;38;14;92;4088818;TO_DATE('2014-03-27','YYYY-MM-DD');0.0;
19;38;16;4;9990368;TO_DATE('2013-11-25','YYYY-MM-DD');0.0;
19;38;27;84;5950564;TO_DATE('2013-05-14','YYYY-MM-DD');0.0;
19;39;11;44;5374877;TO_DATE('2014-04-22','YYYY-MM-DD');0.0;
19;39;17;31;1028022;TO_DATE('2014-03-25','YYYY-MM-DD');0.0;
19;39;20;79;9130800;TO_DATE('2013-09-08','YYYY-MM-DD');0.0;
19;39;23;135;2914528;TO_DATE('2014-02-05','YYYY-MM-DD');0.0;
19;39;24;88;7501273;TO_DATE('2013-06-21','YYYY-MM-DD');0.0;
19;41;18;97;1017494;TO_DATE('2014-02-20','YYYY-MM-DD');0.0;
19;41;20;96;9650832;TO_DATE('2013-05-03','YYYY-MM-DD');0.0;
19;41;23;21;1129451;TO_DATE('2013-07-24','YYYY-MM-DD');0.0;
19;41;27;153;5146734;TO_DATE('2014-03-25','YYYY-MM-DD');0.0;
19;41;28;180;727225;TO_DATE('2013-11-11','YYYY-MM-DD');0.0;
19;47;11;64;8955032;TO_DATE('2013-07-10','YYYY-MM-DD');0.0;
19;47;17;191;3854351;TO_DATE('2014-01-22','YYYY-MM-DD');0.0;
19;47;20;182;151399;TO_DATE('2013-08-20','YYYY-MM-DD');0.0;
19;47;26;130;3113384;TO_DATE('2013-11-30','YYYY-MM-DD');0.0;
19;47;28;197;8671124;TO_DATE('2013-09-06','YYYY-MM-DD');0.0;
21;1;13;131;4447053;TO_DATE('2014-01-27','YYYY-MM-DD');0.0;
21;1;21;31;9780085;TO_DATE('2013-08-10','YYYY-MM-DD');0.0;
21;1;24;198;8827167;TO_DATE('2013-06-20','YYYY-MM-DD');0.0;
21;1;29;144;8726318;TO_DATE('2013-05-20','YYYY-MM-DD');0.0;
21;2;12;173;1778031;TO_DATE('2013-12-16','YYYY-MM-DD');0.0;
21;2;24;165;2043197;TO_DATE('2013-12-14','YYYY-MM-DD');0.0;
21;2;29;182;7296596;TO_DATE('2013-05-02','YYYY-MM-DD');0.0;
21;3;16;130;1752405;TO_DATE('2013-12-07','YYYY-MM-DD');0.0;
21;3;21;23;7978530;TO_DATE('2014-04-03','YYYY-MM-DD');0.0;
21;3;23;90;5056036;TO_DATE('2014-03-14','YYYY-MM-DD');0.0;
21;3;29;90;8791996;TO_DATE('2013-10-10','YYYY-MM-DD');0.0;
21;6;28;157;8164516;TO_DATE('2014-03-06','YYYY-MM-DD');0.0;
21;6;29;183;50670;TO_DATE('2013-06-23','YYYY-MM-DD');0.0;
21;17;19;147;5096034;TO_DATE('2013-06-24','YYYY-MM-DD');0.0;
21;17;24;4;1737060;TO_DATE('2013-11-07','YYYY-MM-DD');0.0;
21;17;25;25;3430520;TO_DATE('2013-05-08','YYYY-MM-DD');0.0;
21;17;29;103;1466563;TO_DATE('2014-01-20','YYYY-MM-DD');0.0;
21;21;13;48;7232747;TO_DATE('2013-09-02','YYYY-MM-DD');0.0;
21;21;27;134;2687676;TO_DATE('2014-03-10','YYYY-MM-DD');0.0;
21;23;16;21;6299467;TO_DATE('2013-10-29','YYYY-MM-DD');0.0;
21;23;20;26;6333612;TO_DATE('2013-05-16','YYYY-MM-DD');0.0;
21;23;23;28;738244;TO_DATE('2013-07-21','YYYY-MM-DD');0.0;
21;23;26;131;7183174;TO_DATE('2013-10-07','YYYY-MM-DD');0.0;
21;25;12;163;7674789;TO_DATE('2014-02-08','YYYY-MM-DD');0.0;
21;25;13;70;6382850;TO_DATE('2014-02-10','YYYY-MM-DD');0.0;
21;25;18;193;1321377;TO_DATE('2013-11-24','YYYY-MM-DD');0.0;
21;25;19;182;6223312;TO_DATE('2014-01-28','YYYY-MM-DD');0.0;
21;25;20;160;700488;TO_DATE('2013-06-07','YYYY-MM-DD');0.0;
21;25;21;66;4728362;TO_DATE('2014-04-18','YYYY-MM-DD');0.0;
21;25;24;1;8311431;TO_DATE('2014-02-27','YYYY-MM-DD');0.0;
21;25;30;159;8124986;TO_DATE('2013-12-25','YYYY-MM-DD');0.0;
21;26;12;61;9658974;TO_DATE('2013-09-16','YYYY-MM-DD');0.0;
21;26;14;95;896094;TO_DATE('2013-08-19','YYYY-MM-DD');0.0;
21;29;19;57;8087286;TO_DATE('2013-09-12','YYYY-MM-DD');0.0;
21;29;22;15;3422328;TO_DATE('2013-06-25','YYYY-MM-DD');0.0;
21;29;28;108;1231530;TO_DATE('2013-10-29','YYYY-MM-DD');0.0;
21;31;14;110;3006795;TO_DATE('2013-05-07','YYYY-MM-DD');0.0;
21;31;19;70;747849;TO_DATE('2013-06-09','YYYY-MM-DD');0.0;
21;31;29;84;7462625;TO_DATE('2013-06-05','YYYY-MM-DD');0.0;
21;31;30;161;537006;TO_DATE('2014-01-28','YYYY-MM-DD');0.0;
21;33;12;94;2191695;TO_DATE('2013-05-08','YYYY-MM-DD');0.0;
21;33;28;119;7075192;TO_DATE('2013-06-27','YYYY-MM-DD');0.0;
21;33;29;113;7951831;TO_DATE('2013-11-16','YYYY-MM-DD');0.0;
21;35;13;124;6456982;TO_DATE('2014-04-18','YYYY-MM-DD');0.0;
21;35;16;84;2107571;TO_DATE('2013-08-17','YYYY-MM-DD');0.0;
21;35;19;106;1541461;TO_DATE('2013-12-19','YYYY-MM-DD');0.0;
21;35;21;182;6462556;TO_DATE('2013-06-28','YYYY-MM-DD');0.0;
21;35;25;42;7345013;TO_DATE('2014-01-04','YYYY-MM-DD');0.0;
21;35;28;49;4735280;TO_DATE('2013-09-09','YYYY-MM-DD');0.0;
21;35;30;101;2272852;TO_DATE('2014-04-21','YYYY-MM-DD');0.0;
