COD_BODEGA;COD_PEDIDO;
3034;2501940;
3948;2501940;
3508;2501940;
536;2645809;
427;2645809;
2700;2645809;
1908;8368567;
642;3771222;
1848;3771222;
3420;7129666;
3298;7129666;
2060;5522233;
1541;8932014;
3049;8932014;
2365;8932014;
3348;8932014;
7;8087110;
3829;8087110;
994;8087110;
876;8087110;
471;36507;
389;36507;
4435;36507;
55;1668702;
3269;7978254;
3632;7978254;
1368;9069173;
2185;9069173;
4282;1872282;
2749;1872282;
2199;1872282;
4285;1872282;
857;5264428;
3981;5264428;
892;5264428;
1890;5799031;
2056;1017674;
1115;649139;
2839;649139;
3749;649139;
1736;649139;
2680;3124333;
1975;3124333;
2076;3124333;
2679;3124333;
450;8306055;
3242;8306055;
67;8306055;
1732;8306055;
4214;5311268;
1986;1792991;
4403;1792991;
2495;9261360;
4471;9261360;
4295;9261360;
3816;9261360;
3077;9261360;
2396;1786816;
223;9139679;
4324;9496738;
2400;9496738;
450;6631333;
107;6631333;
262;2604019;
271;2604019;
134;2604019;
2555;2604019;
3342;4651932;
2062;4651932;
1791;4651932;
3736;4651932;
3662;4651932;
3370;1073066;
549;1073066;
2336;1073066;
1866;1073066;
3659;1073066;
3509;3258337;
1670;3258337;
2882;3258337;
4126;6284886;
132;6284886;
341;6284886;
4372;8567165;
3065;8567165;
2695;9707801;
835;9707801;
4189;9344015;
4431;9344015;
2131;47033;
1686;47033;
2354;47033;
1327;47033;
3305;2765970;
3076;2765970;
822;2765970;
2104;2765970;
79;477357;
1135;477357;
2642;477357;
1709;477357;
949;3224335;
322;2815052;
725;2815052;
2009;2815052;
2716;1600545;
77;8453190;
1176;8453190;
2591;8453190;
3985;3420913;
429;3693354;
501;3693354;
1765;3693354;
2430;3693354;
416;6978617;
992;6978617;
2949;6978617;
1067;9005245;
4248;9005245;
2853;9007339;
1941;9007339;
4067;9007339;
2010;9007339;
1460;9072795;
3367;9072795;
795;2190935;
1286;3808142;
624;3808142;
3372;4610127;
2741;4610127;
575;4610127;
3763;4610127;
4259;6370175;
4176;6370175;
118;6370175;
4327;4692613;
913;4692613;
2271;4692613;
557;9758547;
1163;2195875;
300;2195875;
2527;2195875;
1838;2195875;
428;2195875;
2751;9798985;
2009;9798985;
225;9798985;
4051;9798985;
195;9798985;
3923;4506527;
2336;4506527;
4101;4506527;
1320;2681860;
3094;2681860;
1811;2681860;
334;5218178;
3427;5218178;
1374;5218178;
2285;5218178;
2158;5071518;
45;5071518;
4031;5071518;
2151;5071518;
515;5071518;
368;507783;
471;507783;
400;507783;
2915;507783;
653;8072879;
1285;8072879;
3278;8072879;
531;8072879;
830;468516;
295;468516;
2763;468516;
3627;4612515;
3675;4612515;
933;4612515;
775;5986106;
1499;5986106;
2424;5986106;
1052;5830134;
80;8414234;
947;8414234;
222;9180637;
969;9180637;
3640;8973997;
3680;8973997;
725;9141566;
746;9141566;
3355;9141566;
3741;9141566;
191;9141566;
3273;2101543;
3002;9078834;
176;9078834;
2031;9078834;
4167;2424770;
2056;7928389;
45;7928389;
1567;7928389;
567;7928389;
1039;7928389;
3616;2438379;
1796;2438379;
3679;2438379;
552;2438379;
2497;5325375;
4285;5325375;
3722;5325375;
1339;1743721;
3676;1743721;
4084;5064851;
4373;5064851;
3040;5064851;
2167;5064851;
4491;1060344;
2371;1060344;
1914;1060344;
3939;9320042;
4477;3834353;
1084;3834353;
3750;3834353;
2376;1339778;
92;1339778;
924;617590;
2471;617590;
1018;8522867;
720;8522867;
3175;8522867;
3100;8990690;
1647;8990690;
2412;8990690;
103;5403434;
2699;5403434;
4293;5403434;
1698;4244056;
2825;4244056;
652;4244056;
1022;5183254;
3597;5183254;
3182;5183254;
1858;5183254;
2018;9789792;
4077;9789792;
2840;9789792;
2486;9789792;
877;610019;
3928;2330023;
1253;6240474;
2471;6240474;
4192;5880250;
250;5880250;
2621;5880250;
1504;6176582;
3418;6176582;
2455;3786233;
3372;3786233;
1217;8077879;
135;8077879;
181;8862789;
3301;8862789;
925;8862789;
3474;2557461;
2378;3418084;
4182;3418084;
3106;377588;
1227;377588;
1242;377588;
745;377588;
1917;377588;
22;3022846;
1682;3022846;
2431;4058905;
1613;4058905;
3461;4058905;
3780;4058905;
3239;448160;
2815;448160;
496;448160;
202;448160;
168;1983382;
4058;1983382;
173;1983382;
256;6111312;
133;6111312;
3816;6111312;
752;6111312;
3295;6003869;
1919;6003869;
1508;6003869;
3825;6003869;
705;6003869;
1303;3872220;
2517;8167768;
1897;7426196;
1788;6864612;
1730;6864612;
584;23426;
1093;23426;
2845;9859970;
121;8928212;
1329;4318130;
2531;4318130;
552;9424411;
4122;9424411;
2764;9424411;
356;9424411;
2964;4334374;
4459;9352296;
1142;9352296;
4407;9352296;
3505;6638905;
3736;6638905;
1160;6638905;
3112;6638905;
1170;6638905;
1192;4689012;
4097;4689012;
2640;2911209;
856;2911209;
2751;563959;
2913;6668719;
2532;6668719;
3345;8236301;
4229;8236301;
1848;8266777;
1743;8266777;
2998;8266777;
3996;8266777;
869;4953772;
1754;4953772;
2766;4953772;
37;4953772;
2790;8223259;
2013;8223259;
4303;8223259;
3054;8223259;
508;3664080;
2170;3664080;
1163;6483768;
2195;6483768;
1540;6483768;
2962;1794380;
2132;7078039;
730;7078039;
3169;7078039;
4073;4058356;
1141;257776;
1032;257776;
42;257776;
1271;257776;
687;5044987;
79;5044987;
1323;5044987;
579;5044987;
597;5044987;
85;8053256;
3015;8001198;
4055;8001198;
1614;8001198;
2675;8001198;
1801;8192623;
1888;1199757;
3291;1199757;
2961;1199757;
328;1204160;
1824;1204160;
4151;9174396;
2546;7858752;
4376;5853173;
2945;5853173;
2307;5853173;
2963;2276683;
2788;7742728;
409;7742728;
4252;7742728;
2759;7742728;
1711;4979658;
3796;4979658;
2088;4979658;
4426;4979658;
3781;9603588;
517;9603588;
438;9603588;
3502;9603588;
490;9603588;
3840;9747382;
510;9747382;
4196;86547;
2839;2721662;
3549;2721662;
724;8166999;
2158;8166999;
564;8166999;
2626;8166999;
1478;4682619;
2357;4682619;
175;4682619;
40;4682619;
1940;2343039;
1186;2343039;
3637;2343039;
2102;2343039;
888;2343039;
4224;273614;
3392;273614;
3174;273614;
3320;273614;
4332;1187379;
91;1187379;
1134;1187379;
810;1187379;
3761;1187379;
4063;3969397;
1565;3969397;
3088;3969397;
79;3969397;
1554;4719368;
2351;4719368;
1584;4719368;
3976;4719368;
929;4719368;
545;3913410;
2100;9176431;
1160;9176431;
4292;9176431;
756;9176431;
321;6036475;
235;6036475;
1136;9181672;
2031;9181672;
1716;2114014;
4294;2114014;
3702;2114014;
77;2114014;
1143;445890;
2416;445890;
1555;3887397;
2644;3887397;
36;434088;
1395;434088;
2661;434088;
3501;434088;
3803;434088;
1398;6484674;
1382;6484674;
1245;6484674;
3343;8433374;
4055;3728324;
4272;3728324;
1788;3728324;
2157;6658326;
3624;115518;
2069;115518;
3186;115518;
645;115518;
3708;3482220;
1098;3482220;
567;3482220;
4049;3482220;
3637;7939880;
3115;7939880;
2756;7939880;
2917;634222;
3720;634222;
1454;634222;
321;9110520;
4374;9110520;
3451;9110520;
1524;1111935;
2925;1111935;
2550;4444803;
660;4444803;
1943;4444803;
4032;4048852;
1957;4744011;
3031;4744011;
2049;4744011;
984;4744011;
504;4691833;
1231;4691833;
2481;4691833;
4217;7253110;
4482;7253110;
2857;7253110;
2324;7253110;
731;7253110;
1606;7008166;
992;7008166;
2825;7008166;
1401;7008166;
2262;7008166;
2914;1440231;
2255;8206978;
3262;8206978;
1149;8206978;
2189;8206978;
3247;8206978;
1166;3804511;
3902;3804511;
2539;3852787;
2618;3852787;
3318;6314307;
1702;6314307;
3630;6314307;
606;6314307;
556;6314307;
4310;3325617;
3501;3325617;
2812;3325617;
1055;9087356;
3952;9087356;
213;9087356;
2990;9087356;
2470;9087356;
30;7242497;
2364;1512961;
3781;1512961;
987;6829634;
3164;6829634;
3308;1576470;
3893;1148829;
1694;1148829;
4310;1468157;
3088;1468157;
2467;1468157;
552;1468157;
3046;2718132;
468;2718132;
3091;2718132;
770;899801;
2543;899801;
2017;899801;
1679;899801;
2306;899801;
3765;5584469;
4150;5584469;
4148;5584469;
4202;10693;
2144;10693;
1898;10693;
2205;589198;
3930;589198;
3004;589198;
265;589198;
1956;589198;
1295;1251757;
4092;1251757;
2348;5112072;
847;5112072;
905;5112072;
1628;5112072;
4273;5741607;
4365;5741607;
2580;5741607;
2437;305310;
3172;305310;
1989;3716855;
3057;3716855;
2240;3716855;
3468;3716855;
221;1196877;
2691;1196877;
4471;1196877;
2070;1196877;
3983;1196877;
3554;1588620;
3886;1588620;
1484;9964381;
3702;9964381;
2663;3614994;
4350;3614994;
353;3614994;
4368;3614994;
2259;2861579;
399;2861579;
1149;2861579;
200;2861579;
2118;2861579;
4119;5175702;
1700;5175702;
1989;1243824;
3419;1243824;
4471;1243824;
1009;4278335;
529;4278335;
2659;4278335;
881;4278335;
1743;2980019;
1291;2980019;
147;2980019;
668;2980019;
2109;1007866;
4020;1007866;
168;1007866;
598;1007866;
2019;2883395;
1158;2883395;
1497;2883395;
1009;8239620;
2613;8239620;
1132;1284917;
2986;1284917;
4155;914163;
3821;1131001;
3951;9920388;
594;9920388;
1154;9920388;
2058;9920388;
2501;9920388;
1298;9582371;
370;9582371;
1374;9582371;
642;9582371;
2006;9582371;
3568;7151192;
2349;7151192;
2258;7151192;
3020;3400241;
3134;3400241;
1788;4492564;
3700;4492564;
3241;4492564;
3120;4492564;
2568;6993313;
757;6993313;
2436;6993313;
1767;6993313;
4209;6993313;
2035;8100794;
4110;8100794;
845;8100794;
3213;3661095;
1733;3661095;
3449;3661095;
2861;3661095;
2223;3661095;
3597;3526637;
3730;3526637;
3034;3526637;
76;5894988;
4169;5894988;
86;5894988;
1610;5894988;
3906;3244483;
1537;46473;
4129;46473;
819;46473;
45;813012;
1879;813012;
3414;813012;
1024;813012;
1446;9024411;
785;9024411;
2754;9024411;
646;9024411;
1717;9024411;
2936;5433889;
1603;294235;
816;294235;
1339;294235;
3021;294235;
2854;294235;
2970;6099612;
1024;6099612;
2542;6099612;
1091;6099612;
3556;6099612;
1077;8838505;
238;2310859;
1663;2310859;
1194;2310859;
1926;2310859;
210;2310859;
1592;4368343;
2849;4368343;
1432;4368343;
1687;977334;
1723;5541389;
3358;5541389;
926;5326274;
3462;5326274;
4327;5326274;
3326;5326274;
1590;5326274;
4316;4052545;
501;4052545;
595;4052545;
4315;4052545;
1305;4289644;
3339;4289644;
1728;4289644;
1519;4289644;
3858;4289644;
2715;9288913;
996;9288913;
3477;9288913;
1747;9288913;
1093;9288913;
3798;6396070;
565;6396070;
1908;6396070;
1706;3132849;
634;2036923;
2548;2036923;
2463;452468;
2966;452468;
4049;1222446;
825;1222446;
265;1222446;
1445;973357;
4176;973357;
4484;973357;
3650;973357;
3891;973357;
2117;6907843;
4462;8495467;
531;8495467;
4463;8495467;
2434;8495467;
2366;2156410;
2118;6638300;
3371;6638300;
2410;6638300;
2476;6638300;
1012;5187207;
69;5187207;
2040;5187207;
989;5187207;
1378;1776228;
769;1776228;
1176;518034;
3717;948582;
1060;948582;
3624;948582;
1459;7714238;
2437;7714238;
3831;4255231;
3637;4255231;
1044;3949100;
2129;5144402;
330;5144402;
1113;5144402;
867;5144402;
1293;5144402;
1245;8570560;
621;8570560;
3168;8793185;
1227;8793185;
1534;8793185;
4188;8793185;
3204;1738237;
1357;1738237;
1847;4472121;
2055;4472121;
4181;4472121;
993;4472121;
1043;4472121;
799;9239659;
309;9239659;
3809;9239659;
67;9239659;
3104;9239659;
3065;5056702;
163;5056702;
4216;5056702;
1659;5056702;
1979;8112247;
3157;8112247;
3010;8112247;
1795;1543794;
3608;1543794;
1911;1543794;
1218;3028685;
4047;3028685;
2839;5784177;
3502;5784177;
3138;5784177;
1585;5784177;
2659;5784177;
3760;3190984;
431;3190984;
3691;3595957;
2683;3595957;
947;3595957;
1891;6455942;
3963;6455942;
1079;6455942;
2532;2713890;
206;2713890;
3243;2713890;
2517;2713890;
102;3868418;
2721;3868418;
1061;9500554;
779;9500554;
2576;807290;
3196;807290;
1937;807290;
3171;807290;
3142;3588335;
858;3588335;
3228;3588335;
3232;8933487;
3842;8933487;
3858;8933487;
1217;8933487;
365;8933487;
2982;2496076;
913;2496076;
1718;2496076;
2377;2496076;
3106;1411448;
749;1411448;
1996;1411448;
125;3029230;
1292;3029230;
2347;3029230;
3973;3029230;
3249;3029230;
3431;1714873;
4064;1714873;
4196;6310122;
2435;6310122;
1011;3205758;
504;3205758;
4027;4687262;
2730;4687262;
3140;4687262;
2956;7556673;
1417;7556673;
2060;7556673;
2033;4779940;
1652;2846814;
2219;2846814;
49;2846814;
3604;7934137;
3327;7934137;
2202;7934137;
3728;7934137;
2907;6539997;
1214;6539997;
2733;4631577;
609;4631577;
2524;7545470;
403;7545470;
955;6902896;
2763;6902896;
3170;6902896;
3833;6366708;
2922;6366708;
439;239929;
3485;5785119;
2322;5785119;
1773;6475461;
3622;6475461;
2386;6475461;
4289;9609789;
3855;4841927;
2021;4841927;
2099;4841927;
2779;4841927;
522;9222536;
545;9222536;
3219;9222536;
2035;4064371;
3309;4064371;
674;5394936;
1694;5394936;
2454;1548053;
577;9737825;
3803;9737825;
1314;9737825;
3581;7032382;
2240;7378669;
1862;7378669;
2091;3589730;
1797;3589730;
2247;3589730;
1061;2319534;
23;2319534;
2985;2319534;
1664;3948359;
73;3948359;
701;3948359;
2311;3948359;
1723;3948359;
2270;3742743;
476;3742743;
3981;3742743;
2408;554335;
1314;554335;
1386;554335;
1444;508604;
1861;8610053;
1553;8610053;
4469;1848795;
2353;1848795;
448;1848795;
1255;1848795;
1449;1848795;
3466;1109335;
2299;1109335;
3128;1109335;
1002;1109335;
4313;209641;
171;209641;
3498;209641;
3639;624532;
2610;624532;
2960;2438715;
4465;2438715;
2950;2438715;
566;7167511;
2521;2803246;
469;2803246;
1418;2803246;
26;4739951;
34;4739951;
3385;2816375;
1408;2816375;
1705;5232737;
2159;624743;
288;624743;
2396;624743;
1200;1154857;
3525;1154857;
241;3618328;
3985;3618328;
2867;3618328;
3138;6609183;
307;6609183;
3768;6609183;
676;6609183;
1103;6609183;
4319;6740366;
3880;6740366;
1854;6740366;
839;8218226;
2662;8218226;
2675;4103015;
2943;1412086;
2031;1412086;
762;1412086;
168;8868458;
2564;8868458;
1517;8868458;
2841;4895769;
17;4895769;
1980;4895769;
2383;5697999;
657;7790133;
1892;7790133;
2154;7790133;
1980;3994090;
4160;3994090;
4256;2410340;
241;664918;
4438;5995566;
3364;5995566;
2596;5995566;
369;5995566;
2271;4444205;
1853;4444205;
3473;4444205;
2858;4444205;
1979;4444205;
3870;8150224;
1149;9126553;
757;9126553;
63;4002403;
3771;4764142;
2997;4764142;
87;4764142;
1181;8150807;
4030;7579382;
2280;1421549;
3210;1421549;
908;1421549;
1458;1421549;
2710;8592252;
1648;8592252;
1351;8592252;
637;8592252;
1665;940522;
2626;940522;
3717;940522;
1433;8794286;
1461;8794286;
446;2621432;
3266;2621432;
1836;2621432;
1794;2621432;
1633;2621432;
4415;7767813;
2012;7767813;
2574;8277448;
2322;8277448;
2219;8277448;
4337;8277448;
4421;1036208;
3852;7088885;
1046;7088885;
3162;7088885;
2163;7046021;
2337;7046021;
3683;7046021;
2509;4000014;
4314;4000014;
4360;4000014;
2279;1736205;
3311;3858847;
1832;3510229;
1285;3371013;
4027;3371013;
4266;9446254;
2084;9446254;
2377;5195989;
1124;5195989;
2814;5195989;
1523;5195989;
70;5195989;
4006;6627367;
681;6627367;
788;6627367;
3569;6627367;
1181;1799656;
173;1799656;
2539;1799656;
581;1799656;
3340;1799656;
2661;92952;
2710;92952;
1680;92952;
538;92952;
3789;4323619;
773;4323619;
4367;4323619;
3679;6607057;
4360;6607057;
752;6607057;
3708;6607057;
2655;6607057;
27;4363099;
2888;4363099;
2568;5210885;
744;8616298;
3462;8616298;
223;8616298;
496;8089638;
4289;8089638;
1968;8089638;
892;8089638;
1093;8089638;
1998;7460885;
2892;7460885;
583;7460885;
2600;7460885;
3405;8702009;
3788;8702009;
63;8702009;
4225;7210380;
758;7210380;
672;7210380;
2259;7210380;
907;3337904;
1566;3337904;
575;5856469;
4086;5856469;
262;1866724;
3821;1866724;
1363;1866724;
639;1866724;
4059;1866724;
2801;8994255;
1306;8994255;
625;8994255;
3042;8994255;
2780;6449333;
2116;6449333;
3723;9423912;
2970;9423912;
403;9423912;
4429;9423912;
587;9423912;
2727;4336829;
1657;4336829;
2638;4336829;
2508;4336829;
309;7163374;
1392;7163374;
3484;7163374;
3549;128436;
3448;7915626;
1414;7915626;
885;7915626;
2166;2667557;
111;160181;
1964;160181;
3660;160181;
1469;160181;
643;7631123;
577;7631123;
3216;2255265;
4443;9448464;
1917;1767800;
1414;1767800;
1633;5104537;
492;5104537;
105;5104537;
2498;5104537;
3892;5104537;
4444;2356691;
1429;2356691;
3572;2356691;
1195;8564421;
1534;8564421;
488;7025398;
997;7025398;
880;4831199;
3064;4831199;
4468;1691647;
4;4434386;
358;9568403;
4299;9568403;
2462;9568403;
332;5761498;
2892;5761498;
1451;5761498;
1842;5761498;
1417;5761498;
2988;3720344;
3299;3720344;
1815;3720344;
3397;3720344;
91;2300466;
3748;2300466;
2266;2300466;
2380;2300466;
3425;2300466;
880;9739289;
3532;6264603;
2559;6264603;
3817;6264603;
2983;6264603;
164;6264603;
1869;6277276;
679;6277276;
3416;6277276;
2675;6172653;
162;6172653;
3178;8152152;
2010;4364691;
3401;4364691;
1669;4364691;
1356;4364691;
3509;6713465;
331;6214191;
1593;6214191;
1164;6214191;
3730;6214191;
2436;9330092;
655;602353;
1293;602353;
4019;602353;
2105;602353;
3102;6586435;
4359;6586435;
1031;6586435;
726;6586435;
3380;5993409;
816;5993409;
2105;5993409;
3858;5993409;
1463;934021;
2930;934021;
3735;934021;
3192;934021;
1024;934021;
1842;1009494;
3640;1009494;
1739;1009494;
3201;7181903;
2489;3635912;
1270;3635912;
4222;3635912;
2457;3635912;
698;3635912;
1031;4006122;
2202;4006122;
556;4006122;
4220;907530;
3024;907530;
2072;7160714;
4218;7160714;
4272;7160714;
3198;7160714;
3562;1210747;
3242;3189115;
1479;3189115;
3702;3189115;
1831;3189115;
1321;3189115;
1877;4506949;
4148;6047887;
2997;6047887;
4217;6047887;
3166;9948465;
1386;9948465;
3821;9948465;
3845;9948465;
490;3091072;
1742;3750556;
2334;3750556;
4227;3750556;
929;3750556;
2702;3750556;
2755;376848;
821;376848;
36;8055838;
4372;8055838;
2853;8055838;
4205;8055838;
1832;8425171;
2887;8379097;
2836;8379097;
978;8379097;
2250;8379097;
1516;3424198;
1217;3424198;
2336;3424198;
227;6627951;
3693;6627951;
1605;6627951;
4296;8453750;
2888;8453750;
3871;4842183;
2103;4842183;
4388;4842183;
2627;5090214;
4029;5928428;
2866;5928428;
2605;5928428;
1603;5928428;
1436;4176449;
4189;1545250;
3250;5495882;
507;5495882;
3727;5495882;
1869;5495882;
4213;3202031;
2679;3202031;
2131;9622345;
1038;9622345;
2864;9622345;
3948;3652273;
4481;3652273;
2820;3652273;
3366;5040767;
667;5040767;
3995;5040767;
4089;5040767;
2068;5040767;
1946;376060;
2694;376060;
1802;376060;
182;376060;
2850;9964737;
3806;9964737;
714;9964737;
2065;398371;
3567;398371;
3395;398371;
4352;1644519;
2250;1644519;
3631;1644519;
90;1644519;
2836;1644519;
2371;5154959;
514;3128711;
3203;3128711;
3607;3128711;
3617;5690540;
527;5690540;
536;6441555;
1946;6441555;
71;9774339;
1792;9774339;
331;9774339;
4037;7326496;
968;4817052;
3858;4817052;
992;3407475;
1346;552876;
2283;552876;
2396;552876;
569;552876;
1620;552876;
3530;213962;
584;213962;
2507;213962;
1644;8779131;
2197;8779131;
3301;8779131;
3276;3635737;
3881;3635737;
3194;3635737;
3182;6931368;
3665;6931368;
3185;2982917;
1732;2982917;
3649;2982917;
3784;5953406;
3545;5953406;
505;5953406;
389;5953406;
2746;2315169;
416;2315169;
1576;2315169;
3820;1738126;
3978;1738126;
2805;5017155;
2144;5017155;
3749;5017155;
1272;5017155;
3022;2170357;
1884;2170357;
3660;2170357;
536;2170357;
2354;9160875;
1269;9160875;
1898;9160875;
1800;2449856;
892;2449856;
3834;6676808;
1753;6676808;
771;6676808;
2295;1707528;
2730;1707528;
214;1707528;
174;4744233;
3740;4744233;
158;4744233;
2728;4422293;
3156;4422293;
2947;5802303;
2657;5802303;
3926;5802303;
2322;5802303;
1735;2706313;
1150;2706313;
4256;2706313;
937;3886116;
1822;2821058;
3396;2821058;
1873;2821058;
3619;3582197;
997;3582197;
757;3582197;
3330;3582197;
2308;5105134;
1334;5105134;
1997;7690653;
704;7690653;
3077;7690653;
558;4756710;
1225;4756710;
1402;5553183;
500;7089129;
3106;7089129;
1889;864841;
3869;864841;
1832;864841;
341;864841;
1464;864841;
269;2607765;
41;2607765;
4463;2607765;
2569;2607765;
2198;8929780;
127;5515299;
450;5515299;
1043;5515299;
4010;5515299;
1753;5515299;
208;9149685;
587;9149685;
1792;9149685;
450;9149685;
2724;9149685;
3670;7269301;
380;7269301;
4132;7269301;
2121;7269301;
1906;7269301;
1428;1244641;
845;1244641;
1718;1244641;
1661;2657937;
1320;6179814;
3884;6179814;
2194;6179814;
755;6179814;
4285;2837443;
3511;1685008;
3809;1685008;
3624;1685008;
2496;7363840;
1438;7363840;
3;7363840;
2671;7363840;
2300;748357;
1959;748357;
3846;748357;
4469;748357;
3531;2305877;
1692;429752;
2455;429752;
4065;9840977;
2947;9840977;
2140;4861245;
3325;4861245;
3228;4861245;
1167;1086322;
435;2712309;
4345;2712309;
3281;2712309;
103;2712309;
1211;8402221;
1595;486153;
4389;486153;
4173;486153;
306;486153;
435;9138806;
1975;9138806;
2765;9138806;
4192;9138806;
2842;9138806;
1156;7461193;
2489;7461193;
1594;7461193;
2157;7461193;
4466;7461193;
297;1831539;
661;1831539;
4089;1831539;
3338;6855648;
2830;6855648;
355;6855648;
1247;4362796;
690;4362796;
2663;4362796;
1370;9923522;
1389;9923522;
4418;9923522;
2424;9923522;
2964;6891636;
635;5179600;
2997;5179600;
1560;5179600;
1643;5179600;
571;6940673;
3767;6940673;
1122;6429349;
2207;6429349;
4421;6429349;
463;4042375;
1534;4042375;
770;1152024;
1319;7415169;
1497;3099237;
1996;3099237;
652;7519818;
719;7519818;
2515;6886223;
1535;5618510;
3144;7251440;
123;6602187;
2935;6602187;
1536;6602187;
862;6602187;
1403;6602187;
581;5970911;
3335;5970911;
