ID;COD_TIPO_PRODUCTO;NOMBRE;CAPACIDAD;
734;2;'Bodega 42739';910928.1;
735;1;'Bodega 14236';621907.3;
736;1;'Bodega 76531';678634.6;
737;3;'Bodega 21903';701389.3;
738;2;'Bodega 63005';820997.0;
739;2;'Bodega 55135';585521.3;
740;3;'Bodega 54633';592739.5;
741;3;'Bodega 13482';643701.2;
742;3;'Bodega 48216';707336.4;
743;2;'Bodega 53740';967502.2;
744;2;'Bodega 37886';868414.6;
745;3;'Bodega 2255';583883.8;
746;3;'Bodega 2177';504673.8;
747;1;'Bodega 96970';933473.2;
748;2;'Bodega 7875';860016.7;
749;3;'Bodega 48731';642277.3;
750;3;'Bodega 7010';764709.9;
751;2;'Bodega 66347';769959.8;
752;2;'Bodega 21529';743778.0;
753;3;'Bodega 15022';516876.9;
754;2;'Bodega 81837';699088.3;
755;1;'Bodega 19172';512888.9;
756;3;'Bodega 93472';775838.1;
757;1;'Bodega 62507';718237.0;
758;2;'Bodega 8988';778160.5;
759;2;'Bodega 34859';828951.7;
760;1;'Bodega 61148';963759.7;
761;3;'Bodega 8817';608646.3;
762;1;'Bodega 20502';967417.8;
763;3;'Bodega 48033';506696.3;
764;3;'Bodega 91216';998755.3;
765;2;'Bodega 85094';899526.5;
766;3;'Bodega 5738';522029.9;
767;1;'Bodega 8269';770989.7;
768;1;'Bodega 36032';758499.7;
769;2;'Bodega 22960';726081.3;
770;2;'Bodega 5793';809683.6;
771;3;'Bodega 6731';823482.1;
772;2;'Bodega 23316';731372.1;
773;1;'Bodega 86027';794680.6;
774;1;'Bodega 5464';508691.6;
775;3;'Bodega 97136';689554.0;
776;2;'Bodega 99365';998267.8;
777;2;'Bodega 41958';832246.8;
778;2;'Bodega 16285';931440.9;
779;3;'Bodega 19739';503871.4;
780;3;'Bodega 56905';892194.7;
781;1;'Bodega 80588';583132.8;
782;3;'Bodega 66101';781302.4;
783;2;'Bodega 43262';564574.9;
784;1;'Bodega 80285';719649.4;
785;2;'Bodega 85717';710466.5;
786;3;'Bodega 92971';559132.2;
787;2;'Bodega 85731';835838.9;
788;1;'Bodega 99204';747595.6;
789;3;'Bodega 90550';663212.2;
790;3;'Bodega 39740';727139.5;
791;1;'Bodega 37400';858454.9;
792;2;'Bodega 95854';966381.3;
793;1;'Bodega 82278';852546.4;
794;3;'Bodega 32795';506429.4;
795;1;'Bodega 80544';951039.1;
796;2;'Bodega 73160';501456.1;
797;3;'Bodega 13043';595727.4;
798;2;'Bodega 32029';685779.3;
799;1;'Bodega 11731';604813.0;
800;2;'Bodega 88400';599933.9;
801;2;'Bodega 54613';937235.2;
802;2;'Bodega 23973';898656.5;
803;2;'Bodega 9283';668642.3;
804;2;'Bodega 16793';612149.0;
805;2;'Bodega 57511';929772.5;
806;3;'Bodega 2106';831100.0;
807;2;'Bodega 87156';709796.7;
808;1;'Bodega 71953';799064.1;
809;1;'Bodega 45852';975701.7;
810;3;'Bodega 69994';533825.0;
811;1;'Bodega 66116';656171.3;
812;2;'Bodega 15385';709702.3;
813;2;'Bodega 39760';725654.7;
814;1;'Bodega 76644';589671.9;
815;3;'Bodega 63015';534003.9;
816;3;'Bodega 19735';832707.7;
817;3;'Bodega 85011';625435.6;
818;1;'Bodega 15409';643306.2;
819;1;'Bodega 25759';894157.8;
820;1;'Bodega 36768';858407.6;
821;1;'Bodega 94959';638689.1;
822;1;'Bodega 62382';530190.6;
823;1;'Bodega 72586';912033.2;
824;3;'Bodega 5302';687586.5;
825;2;'Bodega 84383';918474.8;
826;1;'Bodega 49749';544000.2;
827;1;'Bodega 42668';867577.0;
828;1;'Bodega 34847';531458.0;
829;1;'Bodega 59570';664398.3;
830;3;'Bodega 41264';557869.4;
831;3;'Bodega 85616';765586.8;
832;3;'Bodega 13489';761940.9;
833;1;'Bodega 7852';577136.4;
834;2;'Bodega 9108';974870.7;
835;2;'Bodega 4471';767773.6;
836;3;'Bodega 76403';786397.5;
837;3;'Bodega 93238';589488.8;
838;2;'Bodega 73731';568364.7;
839;2;'Bodega 66392';779070.7;
840;1;'Bodega 62002';720116.0;
841;3;'Bodega 66357';761899.3;
842;1;'Bodega 92423';543188.7;
843;3;'Bodega 57428';880090.6;
844;3;'Bodega 69903';522404.7;
845;1;'Bodega 76602';575545.7;
846;3;'Bodega 51523';734067.0;
847;1;'Bodega 84834';541323.9;
848;2;'Bodega 38521';850758.7;
849;3;'Bodega 9928';544410.3;
850;2;'Bodega 27986';575614.5;
851;2;'Bodega 49622';956660.4;
852;3;'Bodega 995';786602.4;
853;3;'Bodega 74260';552190.3;
854;1;'Bodega 63042';889301.4;
855;3;'Bodega 13850';558195.2;
856;1;'Bodega 14629';574897.0;
857;2;'Bodega 93591';530732.2;
858;3;'Bodega 88489';813114.8;
859;2;'Bodega 62720';507531.8;
860;1;'Bodega 78626';801192.3;
861;3;'Bodega 55249';920558.1;
862;3;'Bodega 39902';702541.4;
863;1;'Bodega 6171';620908.1;
864;1;'Bodega 15595';735265.3;
865;3;'Bodega 54105';865704.4;
866;3;'Bodega 94066';617439.7;
867;2;'Bodega 17909';607122.2;
868;1;'Bodega 37442';914661.6;
869;3;'Bodega 52156';981536.9;
870;1;'Bodega 48534';864620.0;
871;3;'Bodega 38668';602342.7;
872;3;'Bodega 91312';518443.0;
873;3;'Bodega 45113';754916.3;
874;2;'Bodega 19154';559845.0;
875;1;'Bodega 96720';892012.7;
876;2;'Bodega 17109';734405.7;
877;1;'Bodega 4106';563335.2;
878;3;'Bodega 58922';860860.4;
879;2;'Bodega 65370';850031.1;
880;2;'Bodega 90987';704780.2;
881;1;'Bodega 31009';740877.6;
882;1;'Bodega 33165';740811.3;
883;3;'Bodega 87833';794941.5;
884;2;'Bodega 44781';963448.5;
885;3;'Bodega 28720';559816.1;
886;2;'Bodega 44309';923029.5;
887;2;'Bodega 20993';511317.0;
888;3;'Bodega 61442';631300.3;
889;1;'Bodega 53900';879850.4;
890;2;'Bodega 3485';619418.4;
891;3;'Bodega 44141';788299.6;
892;2;'Bodega 59180';561755.4;
893;1;'Bodega 15033';568512.5;
894;1;'Bodega 58153';662484.9;
895;2;'Bodega 26126';615679.7;
896;3;'Bodega 94256';533186.9;
897;3;'Bodega 56973';884986.7;
898;2;'Bodega 90429';521645.9;
899;2;'Bodega 59155';847945.8;
900;1;'Bodega 94265';647789.0;
901;3;'Bodega 86713';698853.3;
902;3;'Bodega 62596';886619.4;
903;2;'Bodega 42692';716953.3;
904;1;'Bodega 85756';765680.1;
905;1;'Bodega 71148';698594.5;
906;3;'Bodega 59043';564300.1;
907;2;'Bodega 95679';716635.7;
908;1;'Bodega 47940';686982.0;
909;1;'Bodega 80777';842314.8;
910;1;'Bodega 82424';504960.3;
911;2;'Bodega 62450';960551.2;
912;3;'Bodega 88971';570957.4;
913;2;'Bodega 41766';905494.4;
914;3;'Bodega 86288';635914.4;
915;2;'Bodega 12414';575004.7;
916;1;'Bodega 79012';986935.4;
917;3;'Bodega 37459';537868.5;
918;3;'Bodega 99955';506649.3;
919;1;'Bodega 91745';587034.8;
920;3;'Bodega 2938';972746.5;
921;3;'Bodega 40022';550147.8;
922;2;'Bodega 85229';762016.4;
923;1;'Bodega 26988';964404.3;
924;3;'Bodega 43408';949366.6;
925;2;'Bodega 47372';545131.3;
926;1;'Bodega 739';808600.2;
927;1;'Bodega 3462';720298.6;
928;2;'Bodega 68372';578872.8;
929;2;'Bodega 41114';567456.3;
930;2;'Bodega 63979';727436.4;
931;1;'Bodega 5735';682804.2;
932;2;'Bodega 36887';777263.5;
933;1;'Bodega 23248';536791.7;
934;2;'Bodega 99102';565368.9;
935;3;'Bodega 43131';820278.9;
936;2;'Bodega 71044';991310.3;
937;3;'Bodega 66529';808609.4;
938;1;'Bodega 50308';892193.9;
939;1;'Bodega 44389';963346.5;
940;1;'Bodega 13782';789857.2;
941;2;'Bodega 35908';970749.8;
942;1;'Bodega 39991';722396.1;
943;1;'Bodega 25936';658768.1;
944;2;'Bodega 91591';710689.3;
945;2;'Bodega 53667';777661.6;
946;3;'Bodega 63931';625766.1;
947;1;'Bodega 94906';860049.8;
948;1;'Bodega 83376';914384.4;
949;1;'Bodega 29982';641066.1;
950;3;'Bodega 27608';976156.8;
951;3;'Bodega 18753';824440.9;
952;3;'Bodega 27026';818423.4;
953;3;'Bodega 21920';690010.7;
954;1;'Bodega 82125';908513.6;
955;3;'Bodega 7371';516098.9;
956;3;'Bodega 89807';892444.4;
957;1;'Bodega 85854';873873.7;
958;1;'Bodega 35338';560245.7;
959;1;'Bodega 13609';786923.5;
960;3;'Bodega 52917';524578.2;
961;1;'Bodega 61301';525192.6;
962;3;'Bodega 43712';985399.7;
963;3;'Bodega 55443';847152.0;
964;3;'Bodega 72834';787828.1;
965;1;'Bodega 82875';511502.2;
966;1;'Bodega 50064';581800.7;
967;2;'Bodega 22355';845394.9;
968;2;'Bodega 84402';728003.9;
969;1;'Bodega 15600';546746.5;
970;1;'Bodega 20458';668361.7;
971;1;'Bodega 80752';853992.8;
972;1;'Bodega 81358';767975.7;
973;3;'Bodega 84938';543973.2;
974;1;'Bodega 42212';658930.7;
975;1;'Bodega 16891';636858.8;
976;2;'Bodega 54351';969190.3;
977;2;'Bodega 36798';526172.8;
978;3;'Bodega 21913';568234.1;
979;2;'Bodega 2803';722927.7;
980;1;'Bodega 24052';773202.5;
981;3;'Bodega 36234';996935.4;
982;3;'Bodega 21079';998382.2;
983;3;'Bodega 24452';838029.9;
984;2;'Bodega 9606';932702.2;
985;1;'Bodega 34943';613738.8;
986;2;'Bodega 50535';847333.3;
987;1;'Bodega 52497';975838.9;
988;2;'Bodega 7963';811298.7;
989;2;'Bodega 59107';884878.3;
990;2;'Bodega 62636';946789.1;
991;2;'Bodega 97492';603119.0;
992;1;'Bodega 59842';800202.7;
993;3;'Bodega 56917';709505.7;
994;2;'Bodega 57021';543504.8;
995;1;'Bodega 56721';909149.0;
996;3;'Bodega 483';654373.4;
997;1;'Bodega 79086';656811.7;
998;1;'Bodega 94864';698329.0;
999;1;'Bodega 31687';733683.2;
1000;2;'Bodega 41047';867409.7;
1001;1;'Bodega 9559';516813.9;
1002;1;'Bodega 49855';828207.6;
1003;2;'Bodega 66148';822778.0;
1004;2;'Bodega 9721';795699.1;
1005;2;'Bodega 11863';674748.8;
1006;3;'Bodega 22294';986797.6;
1007;2;'Bodega 63470';820466.4;
1008;2;'Bodega 621';971907.3;
1009;1;'Bodega 57605';845365.1;
1010;2;'Bodega 41468';613406.2;
1011;2;'Bodega 11059';832618.3;
1012;2;'Bodega 54083';540119.9;
1013;3;'Bodega 14464';813884.2;
1014;2;'Bodega 1713';784581.6;
1015;3;'Bodega 90443';607904.3;
1016;3;'Bodega 27991';657569.4;
1017;2;'Bodega 29964';853728.2;
1018;3;'Bodega 56772';648085.0;
1019;2;'Bodega 25811';988546.8;
1020;1;'Bodega 4282';623995.4;
1021;1;'Bodega 46884';833241.9;
1022;3;'Bodega 8596';807637.7;
1023;2;'Bodega 53098';883712.4;
1024;2;'Bodega 2701';836597.3;
1025;2;'Bodega 70117';569879.6;
1026;2;'Bodega 79325';862244.7;
1027;3;'Bodega 1052';738851.3;
1028;2;'Bodega 12470';848291.2;
1029;3;'Bodega 22445';656524.6;
1030;2;'Bodega 48914';766243.4;
1031;1;'Bodega 80250';721478.2;
1032;1;'Bodega 5317';823738.8;
1033;3;'Bodega 81736';537643.3;
1034;1;'Bodega 17891';507310.8;
1035;1;'Bodega 16653';999890.5;
1036;3;'Bodega 7083';591206.4;
1037;2;'Bodega 39288';820189.1;
1038;2;'Bodega 83380';850760.3;
1039;2;'Bodega 32348';936267.1;
1040;3;'Bodega 73772';895285.7;
1041;3;'Bodega 45115';799220.7;
1042;2;'Bodega 18017';600466.0;
1043;3;'Bodega 29817';810426.4;
1044;3;'Bodega 19489';717305.5;
1045;1;'Bodega 86612';987114.5;
1046;1;'Bodega 27092';942523.3;
1047;3;'Bodega 86248';695403.5;
1048;1;'Bodega 22107';873278.2;
1049;1;'Bodega 50518';578091.8;
1050;3;'Bodega 7753';828650.0;
1051;2;'Bodega 35367';748412.6;
1052;2;'Bodega 39746';973184.0;
1053;2;'Bodega 59728';913152.2;
1054;3;'Bodega 17417';898861.5;
1055;3;'Bodega 91168';622596.1;
1056;2;'Bodega 38417';890078.6;
1057;2;'Bodega 48083';886964.9;
1058;3;'Bodega 56234';555803.5;
1059;2;'Bodega 84321';774402.3;
1060;2;'Bodega 68555';765504.9;
1061;1;'Bodega 89955';674825.0;
1062;2;'Bodega 56953';981221.2;
1063;2;'Bodega 84649';959174.6;
1064;2;'Bodega 71720';860769.9;
1065;1;'Bodega 43107';719523.0;
1066;1;'Bodega 51739';770375.3;
1067;2;'Bodega 98937';532081.4;
1068;3;'Bodega 28780';956018.9;
1069;3;'Bodega 26749';525647.4;
1070;2;'Bodega 24953';565113.3;
1071;1;'Bodega 13179';567552.7;
1072;3;'Bodega 15368';829331.8;
1073;1;'Bodega 11779';930859.0;
1074;2;'Bodega 44271';523707.2;
1075;2;'Bodega 68906';540399.5;
1076;3;'Bodega 18051';665421.7;
1077;1;'Bodega 32364';980375.8;
1078;3;'Bodega 30400';731585.2;
1079;3;'Bodega 63885';748443.2;
1080;3;'Bodega 25536';637405.7;
1081;1;'Bodega 88536';809123.4;
1082;2;'Bodega 20056';874560.3;
1083;2;'Bodega 73909';992824.9;
1084;2;'Bodega 21057';635960.6;
1085;1;'Bodega 5888';756370.3;
1086;2;'Bodega 95503';601670.2;
1087;1;'Bodega 2182';810911.6;
1088;2;'Bodega 25847';504521.9;
1089;2;'Bodega 8793';773692.9;
1090;3;'Bodega 2544';841205.0;
1091;2;'Bodega 39747';557549.7;
1092;2;'Bodega 91576';867971.8;
1093;2;'Bodega 23929';995282.9;
1094;1;'Bodega 94618';940470.9;
1095;2;'Bodega 83084';507117.9;
1096;3;'Bodega 94305';700768.0;
1097;2;'Bodega 74681';779555.3;
1098;2;'Bodega 82488';811226.0;
1099;2;'Bodega 10098';600424.1;
1100;2;'Bodega 8867';907003.6;
1101;2;'Bodega 86061';673125.5;
1102;3;'Bodega 88120';595285.6;
1103;3;'Bodega 10331';569936.7;
1104;1;'Bodega 70519';509099.1;
1105;2;'Bodega 45723';617616.1;
1106;1;'Bodega 13772';893331.4;
1107;2;'Bodega 26553';994981.1;
1108;1;'Bodega 50656';879167.0;
1109;2;'Bodega 17549';924859.4;
1110;2;'Bodega 28013';784226.0;
1111;1;'Bodega 92081';935898.6;
1112;1;'Bodega 16594';954876.3;
1113;2;'Bodega 89784';756937.3;
1114;1;'Bodega 46164';518917.0;
1115;1;'Bodega 74341';687169.6;
1116;3;'Bodega 36356';991193.5;
1117;3;'Bodega 17117';600578.2;
1118;2;'Bodega 9690';677428.3;
1119;1;'Bodega 93104';778697.4;
1120;3;'Bodega 63768';689676.6;
1121;1;'Bodega 30073';866982.5;
1122;2;'Bodega 7118';576509.4;
1123;1;'Bodega 60986';857631.3;
1124;3;'Bodega 59225';942972.1;
1125;1;'Bodega 90089';575334.2;
1126;3;'Bodega 35963';842098.6;
1127;2;'Bodega 22306';900474.4;
1128;1;'Bodega 40154';818068.6;
1129;3;'Bodega 38230';596995.3;
1130;1;'Bodega 38705';816258.4;
1131;1;'Bodega 48556';619349.6;
1132;1;'Bodega 90728';752946.1;
1133;3;'Bodega 37005';827108.7;
1134;3;'Bodega 81451';892000.7;
1135;1;'Bodega 15218';842069.6;
1136;1;'Bodega 90499';976657.0;
1137;1;'Bodega 51675';756561.1;
1138;1;'Bodega 45473';597558.2;
1139;2;'Bodega 92790';764735.9;
1140;1;'Bodega 8647';670812.7;
1141;1;'Bodega 92568';516786.6;
1142;2;'Bodega 9405';624951.7;
1143;3;'Bodega 15017';856750.0;
1144;2;'Bodega 73121';953351.0;
1145;2;'Bodega 87786';541606.6;
1146;1;'Bodega 45721';761651.9;
1147;1;'Bodega 868';890612.0;
1148;2;'Bodega 44754';949500.0;
1149;2;'Bodega 15182';822286.2;
1150;3;'Bodega 80792';896361.7;
1151;1;'Bodega 46752';853482.0;
1152;2;'Bodega 34036';693932.4;
1153;3;'Bodega 24732';951403.7;
1154;3;'Bodega 76625';645035.3;
1155;1;'Bodega 63350';937988.5;
1156;2;'Bodega 99010';721792.9;
1157;1;'Bodega 68326';735593.1;
1158;1;'Bodega 48294';640462.4;
1159;2;'Bodega 97960';730616.7;
1160;3;'Bodega 95255';796676.1;
1161;1;'Bodega 66840';940391.7;
1162;2;'Bodega 106';932320.2;
1163;1;'Bodega 74687';592639.8;
1164;2;'Bodega 67303';996127.2;
1165;1;'Bodega 76380';556214.9;
1166;2;'Bodega 37905';661978.5;
1167;1;'Bodega 49196';826846.9;
1168;1;'Bodega 57948';633055.7;
1169;2;'Bodega 31261';772380.0;
1170;3;'Bodega 16472';519312.3;
1171;1;'Bodega 97776';613822.8;
1172;3;'Bodega 34262';632219.1;
1173;2;'Bodega 87630';608558.6;
1174;2;'Bodega 60190';541960.3;
1175;2;'Bodega 1147';968997.9;
1176;3;'Bodega 98646';678803.7;
1177;2;'Bodega 64650';532147.9;
1178;2;'Bodega 49157';568873.5;
1179;1;'Bodega 38171';539966.4;
1180;3;'Bodega 65817';637468.7;
1181;2;'Bodega 87815';679340.4;
1182;1;'Bodega 15719';858402.9;
1183;1;'Bodega 40843';762069.2;
1184;3;'Bodega 58478';623775.4;
1185;1;'Bodega 53503';577120.5;
1186;3;'Bodega 6256';829579.5;
1187;2;'Bodega 54005';559824.3;
1188;2;'Bodega 73212';507380.2;
1189;3;'Bodega 59943';902438.3;
1190;3;'Bodega 43499';634675.1;
1191;3;'Bodega 29792';807231.5;
1192;2;'Bodega 33483';576206.9;
1193;2;'Bodega 29394';881855.1;
1194;3;'Bodega 68608';743033.3;
1195;3;'Bodega 83849';801876.4;
1196;2;'Bodega 48888';702722.8;
1197;2;'Bodega 70822';735621.4;
1198;1;'Bodega 66541';885763.4;
1199;1;'Bodega 36988';970471.8;
1200;1;'Bodega 17093';767531.7;
1201;2;'Bodega 13910';684014.6;
1202;2;'Bodega 63407';592789.0;
1203;3;'Bodega 73593';558615.8;
1204;1;'Bodega 3660';871533.1;
1205;3;'Bodega 1763';827085.5;
1206;1;'Bodega 42310';863565.0;
1207;3;'Bodega 89712';658387.4;
1208;2;'Bodega 83895';601211.2;
1209;1;'Bodega 91123';510200.0;
1210;1;'Bodega 37133';826858.5;
1211;3;'Bodega 65558';936087.3;
1212;1;'Bodega 19766';773432.6;
1213;1;'Bodega 6934';844591.2;
1214;3;'Bodega 79068';629078.9;
1215;2;'Bodega 13037';746198.1;
1216;2;'Bodega 56824';688403.2;
1217;2;'Bodega 68933';734780.7;
1218;2;'Bodega 25856';580758.7;
1219;1;'Bodega 7303';589604.2;
1220;3;'Bodega 96358';635934.6;
1221;2;'Bodega 62697';568790.3;
1222;3;'Bodega 27630';665026.1;
1223;1;'Bodega 75309';866588.0;
1224;3;'Bodega 95361';803552.8;
1225;2;'Bodega 57960';931437.3;
1226;3;'Bodega 52373';852541.4;
1227;2;'Bodega 49490';650772.9;
1228;2;'Bodega 64567';596952.7;
1229;3;'Bodega 50263';763961.4;
1230;3;'Bodega 82854';935217.3;
1231;1;'Bodega 33083';681629.7;
1232;3;'Bodega 78001';859359.2;
1233;2;'Bodega 38028';979453.1;
1234;1;'Bodega 91331';661628.7;
1235;3;'Bodega 35029';551873.1;
1236;3;'Bodega 10152';840696.2;
1237;2;'Bodega 45602';633417.8;
1238;1;'Bodega 97553';576172.2;
1239;3;'Bodega 47950';715170.3;
1240;2;'Bodega 98174';719399.3;
1241;3;'Bodega 45320';598249.5;
1242;3;'Bodega 77116';554800.6;
1243;3;'Bodega 26754';965309.5;
1244;2;'Bodega 30811';581348.2;
1245;3;'Bodega 61280';905959.0;
1246;3;'Bodega 89609';636051.0;
1247;3;'Bodega 33553';784840.0;
1248;2;'Bodega 65386';673294.7;
1249;1;'Bodega 32843';742224.0;
1250;3;'Bodega 45737';927588.7;
1251;2;'Bodega 60851';826579.9;
1252;3;'Bodega 97774';775366.9;
1253;1;'Bodega 82310';746109.4;
1254;3;'Bodega 77111';863871.3;
1255;2;'Bodega 94083';712679.3;
1256;3;'Bodega 27578';676369.0;
1257;1;'Bodega 84912';700191.9;
1258;3;'Bodega 14222';785953.4;
1259;1;'Bodega 69952';941073.8;
1260;3;'Bodega 35159';856050.3;
1261;1;'Bodega 47673';562454.3;
1262;1;'Bodega 35837';557069.2;
1263;3;'Bodega 49437';684757.7;
1264;3;'Bodega 45773';652411.5;
1265;2;'Bodega 57239';629990.6;
1266;2;'Bodega 81786';640689.7;
1267;2;'Bodega 24918';750263.2;
1268;2;'Bodega 3448';618192.1;
1269;2;'Bodega 6486';707980.2;
1270;2;'Bodega 76820';944660.5;
1271;1;'Bodega 8625';608427.8;
1272;1;'Bodega 87961';799757.2;
1273;2;'Bodega 67022';846160.9;
1274;3;'Bodega 16044';663724.1;
1275;2;'Bodega 85394';731958.3;
1276;2;'Bodega 21933';715638.5;
1277;1;'Bodega 61364';876743.3;
1278;2;'Bodega 18780';754173.4;
1279;2;'Bodega 68283';819065.6;
1280;1;'Bodega 25189';550015.7;
1281;1;'Bodega 25446';955553.5;
1282;1;'Bodega 7338';691292.2;
1283;1;'Bodega 57781';564408.3;
1284;1;'Bodega 34041';856596.3;
1285;2;'Bodega 20630';571106.8;
1286;2;'Bodega 23638';706543.5;
1287;1;'Bodega 74375';649641.5;
1288;1;'Bodega 28831';675289.6;
1289;3;'Bodega 35368';697024.9;
1290;3;'Bodega 21996';991050.0;
1291;2;'Bodega 32163';994059.6;
1292;1;'Bodega 33476';788490.0;
1293;3;'Bodega 35512';990832.5;
1294;3;'Bodega 62389';878297.2;
1295;2;'Bodega 61838';650896.6;
1296;1;'Bodega 34963';893016.3;
1297;1;'Bodega 979';902757.8;
1298;1;'Bodega 36412';519659.9;
1299;3;'Bodega 14803';912630.4;
1300;1;'Bodega 47762';702379.9;
1301;1;'Bodega 5908';975737.7;
1302;1;'Bodega 68306';832785.2;
1303;3;'Bodega 9543';852057.6;
1304;3;'Bodega 66703';856081.4;
1305;2;'Bodega 62953';721952.3;
1306;3;'Bodega 14661';989049.5;
1307;3;'Bodega 39046';747773.2;
1308;1;'Bodega 58823';895206.6;
1309;3;'Bodega 79458';950118.1;
1310;2;'Bodega 83403';843250.4;
1311;2;'Bodega 49643';831338.8;
1312;2;'Bodega 18168';726271.6;
1313;2;'Bodega 57078';951705.1;
1314;2;'Bodega 96434';960210.3;
1315;1;'Bodega 18712';747515.3;
1316;1;'Bodega 22320';590619.1;
1317;3;'Bodega 79827';841563.2;
1318;1;'Bodega 51705';713921.1;
1319;2;'Bodega 85358';904864.7;
1320;1;'Bodega 68188';863625.6;
1321;3;'Bodega 91084';594894.6;
1322;3;'Bodega 33527';572232.9;
1323;1;'Bodega 41210';779057.2;
1324;2;'Bodega 91936';566073.2;
1325;1;'Bodega 32730';887417.7;
1326;1;'Bodega 37203';973847.2;
1327;2;'Bodega 69006';755342.4;
1328;3;'Bodega 26923';795287.0;
1329;3;'Bodega 31130';850709.6;
1330;3;'Bodega 43645';878830.2;
1331;1;'Bodega 61816';644187.6;
1332;2;'Bodega 32263';660583.5;
1333;2;'Bodega 34233';767580.9;
1334;2;'Bodega 36748';672202.3;
1335;2;'Bodega 11135';700123.3;
1336;1;'Bodega 11472';882717.5;
1337;2;'Bodega 36493';519680.0;
1338;1;'Bodega 54128';829132.3;
1339;3;'Bodega 16729';543871.4;
1340;1;'Bodega 89410';837692.6;
1341;2;'Bodega 26276';868104.1;
1342;1;'Bodega 84092';744626.3;
1343;2;'Bodega 79209';581133.8;
1344;3;'Bodega 49105';755116.4;
1345;3;'Bodega 61317';991670.4;
1346;2;'Bodega 28693';752661.7;
1347;3;'Bodega 43426';772218.3;
1348;1;'Bodega 34774';803535.8;
1349;2;'Bodega 46253';898614.5;
1350;3;'Bodega 97842';839737.0;
1351;1;'Bodega 24258';678964.3;
1352;1;'Bodega 96593';580326.6;
1353;3;'Bodega 96863';879292.4;
1354;2;'Bodega 13685';550380.3;
1355;2;'Bodega 30160';817044.8;
1356;3;'Bodega 5757';737134.3;
1357;2;'Bodega 61292';557935.7;
1358;3;'Bodega 62943';804462.3;
1359;3;'Bodega 49842';795018.4;
1360;1;'Bodega 21918';760158.8;
1361;3;'Bodega 45235';672386.0;
1362;3;'Bodega 94243';677632.2;
1363;2;'Bodega 53365';805133.4;
1364;2;'Bodega 72084';921135.6;
1365;2;'Bodega 45270';740979.5;
1366;3;'Bodega 10792';689384.5;
1367;3;'Bodega 11820';579828.1;
1368;1;'Bodega 49760';559420.0;
1369;1;'Bodega 38025';791902.8;
1370;1;'Bodega 47963';671736.9;
1371;2;'Bodega 91930';741600.8;
1372;1;'Bodega 78161';718775.3;
1373;1;'Bodega 23512';548073.8;
1374;1;'Bodega 4141';911432.3;
1375;2;'Bodega 31417';659479.8;
1376;1;'Bodega 96768';632579.3;
1377;1;'Bodega 56340';913829.9;
1378;3;'Bodega 45109';779967.9;
1379;2;'Bodega 55880';912883.1;
1380;1;'Bodega 21608';675818.9;
1381;1;'Bodega 25434';764440.1;
1382;3;'Bodega 64931';741878.7;
1383;1;'Bodega 67372';551238.6;
1384;3;'Bodega 65070';857167.9;
1385;3;'Bodega 60026';504798.0;
1386;2;'Bodega 16860';814884.8;
1387;2;'Bodega 39527';903642.5;
1388;3;'Bodega 17620';969205.7;
1389;3;'Bodega 50812';806655.7;
1390;3;'Bodega 26246';624733.1;
1391;3;'Bodega 6403';666446.6;
1392;2;'Bodega 28579';871505.6;
1393;2;'Bodega 26853';914495.0;
1394;1;'Bodega 48614';837616.6;
1395;1;'Bodega 12903';604779.0;
1396;3;'Bodega 56985';791708.4;
1397;3;'Bodega 63139';987208.7;
1398;3;'Bodega 57448';594434.6;
1399;1;'Bodega 94195';776230.4;
1400;2;'Bodega 45036';954693.7;
1401;1;'Bodega 6249';686200.1;
1402;3;'Bodega 92521';725032.2;
1403;3;'Bodega 80543';994372.9;
1404;3;'Bodega 16595';802016.6;
1405;2;'Bodega 45915';679654.3;
1406;3;'Bodega 92230';868434.5;
1407;1;'Bodega 14287';523225.6;
1408;1;'Bodega 11184';912204.3;
1409;1;'Bodega 97166';578007.5;
1410;3;'Bodega 20018';857006.1;
1411;1;'Bodega 32063';543102.4;
1412;3;'Bodega 86565';554937.1;
1413;1;'Bodega 29382';800311.3;
1414;3;'Bodega 22828';853589.6;
1415;3;'Bodega 81794';562005.7;
1416;3;'Bodega 30048';670635.6;
1417;1;'Bodega 93830';866559.6;
1418;1;'Bodega 44345';929460.8;
1419;2;'Bodega 82376';914046.3;
1420;3;'Bodega 21341';639738.1;
1421;2;'Bodega 43811';722812.5;
1422;2;'Bodega 3064';537818.3;
1423;3;'Bodega 55388';624171.2;
1424;2;'Bodega 61312';900246.5;
1425;1;'Bodega 29357';859593.3;
1426;1;'Bodega 67652';868582.2;
1427;1;'Bodega 29603';697681.9;
1428;3;'Bodega 46496';917717.6;
1429;2;'Bodega 70717';782107.4;
1430;2;'Bodega 70502';933177.2;
1431;2;'Bodega 38769';908989.9;
1432;3;'Bodega 24534';685978.5;
1433;3;'Bodega 30143';999121.0;
1434;3;'Bodega 9467';816647.0;
1435;2;'Bodega 99274';920909.8;
1436;2;'Bodega 304';688486.5;
1437;2;'Bodega 48434';887585.1;
1438;1;'Bodega 19275';592871.3;
1439;1;'Bodega 63964';976537.0;
1440;3;'Bodega 91769';749202.5;
1441;2;'Bodega 83889';868867.4;
1442;1;'Bodega 40167';943113.7;
1443;3;'Bodega 21063';847962.7;
1444;3;'Bodega 76060';574770.8;
