ID;ESTADO;
4395;'En funcionamiento';
4396;'En mantenimiento';
4397;'En funcionamiento';
4398;'En funcionamiento';
4399;'En funcionamiento';
4400;'En funcionamiento';
4401;'En funcionamiento';
4402;'En funcionamiento';
4403;'En funcionamiento';
4404;'En ampliacion';
4405;'En funcionamiento';
4406;'En funcionamiento';
4407;'En funcionamiento';
4408;'En funcionamiento';
4409;'En funcionamiento';
4410;'En funcionamiento';
4411;'En funcionamiento';
4412;'En funcionamiento';
4413;'En funcionamiento';
4414;'En funcionamiento';
4415;'En funcionamiento';
4416;'En funcionamiento';
4417;'En funcionamiento';
4418;'En funcionamiento';
4419;'En funcionamiento';
4420;'En funcionamiento';
4421;'En funcionamiento';
4422;'En funcionamiento';
4423;'En funcionamiento';
4424;'En mantenimiento';
4425;'En funcionamiento';
4426;'En funcionamiento';
4427;'En funcionamiento';
4428;'En funcionamiento';
4429;'En funcionamiento';
4430;'En funcionamiento';
4431;'En funcionamiento';
4432;'En funcionamiento';
4433;'En mantenimiento';
4434;'En funcionamiento';
4435;'En funcionamiento';
4436;'En funcionamiento';
4437;'En funcionamiento';
4438;'En funcionamiento';
4439;'En funcionamiento';
4440;'En funcionamiento';
4441;'En funcionamiento';
4442;'En ampliacion';
4443;'En funcionamiento';
4444;'En funcionamiento';
4445;'En funcionamiento';
4446;'En funcionamiento';
4447;'En funcionamiento';
4448;'En funcionamiento';
4449;'En mantenimiento';
4450;'En funcionamiento';
4451;'En mantenimiento';
4452;'En funcionamiento';
4453;'En ampliacion';
4454;'En mantenimiento';
4455;'En funcionamiento';
4456;'En funcionamiento';
4457;'En funcionamiento';
4458;'En funcionamiento';
4459;'En funcionamiento';
4460;'En funcionamiento';
4461;'En funcionamiento';
4462;'En funcionamiento';
4463;'En funcionamiento';
4464;'En funcionamiento';
4465;'En funcionamiento';
4466;'En funcionamiento';
4467;'En funcionamiento';
4468;'En funcionamiento';
4469;'En funcionamiento';
4470;'En funcionamiento';
4471;'En funcionamiento';
4472;'En funcionamiento';
4473;'En funcionamiento';
4474;'En funcionamiento';
4475;'En funcionamiento';
4476;'En funcionamiento';
4477;'En funcionamiento';
4478;'En funcionamiento';
4479;'En funcionamiento';
4480;'En funcionamiento';
4481;'En funcionamiento';
4482;'En funcionamiento';
4483;'En funcionamiento';
4484;'En funcionamiento';
4485;'En funcionamiento';
4486;'En funcionamiento';
4487;'En funcionamiento';
4488;'En mantenimiento';
4489;'En funcionamiento';
4490;'En funcionamiento';
4491;'En funcionamiento';
4492;'En funcionamiento';
4493;'En funcionamiento';
4494;'En funcionamiento';
4495;'En funcionamiento';
4496;'En funcionamiento';
4497;'En funcionamiento';
4498;'En funcionamiento';
4499;'En mantenimiento';
4500;'En funcionamiento';
