COD_BODEGA;COD_PEDIDO;TIPO_NOTIFICACION;MENSAJE_E_MAIL;
1529;3258337;'Cierre Bodega';'La bodega con identificador 1529 está en mantenimiento.';
318;6284886;'Cierre Bodega';'La bodega con identificador 318 está en mantenimiento.';
3277;6284886;'Cierre Bodega';'La bodega con identificador 3277 está en ampliacion.';
945;47033;'Cierre Bodega';'La bodega con identificador 945 está en ampliacion.';
1135;477357;'Balanceo Bodega';'La bodega con identificador 1135 está enviando productos a una nueva bodega.';
1627;477357;'Cierre Bodega';'La bodega con identificador 1627 está en mantenimiento.';
896;8236901;'Cierre Bodega';'La bodega con identificador 896 está en ampliacion.';
2949;6978617;'Balanceo Bodega';'La bodega con identificador 2949 está enviando productos a una nueva bodega.';
432;3808142;'Cierre Bodega';'La bodega con identificador 432 está en mantenimiento.';
1288;6567778;'Cierre Bodega';'La bodega con identificador 1288 está en ampliacion.';
928;507783;'Cierre Bodega';'La bodega con identificador 928 está en mantenimiento.';
1330;5986106;'Cierre Bodega';'La bodega con identificador 1330 está en mantenimiento.';
191;9141566;'Balanceo Bodega';'La bodega con identificador 191 está enviando productos a una nueva bodega.';
412;6362091;'Cierre Bodega';'La bodega con identificador 412 está en mantenimiento.';
3676;1743721;'Balanceo Bodega';'La bodega con identificador 3676 está enviando productos a una nueva bodega.';
2045;5064851;'Cierre Bodega';'La bodega con identificador 2045 está en mantenimiento.';
2371;1060344;'Balanceo Bodega';'La bodega con identificador 2371 está enviando productos a una nueva bodega.';
547;3834353;'Cierre Bodega';'La bodega con identificador 547 está en ampliacion.';
1713;1339778;'Cierre Bodega';'La bodega con identificador 1713 está en ampliacion.';
95;8522867;'Cierre Bodega';'La bodega con identificador 95 está en mantenimiento.';
3738;5403434;'Cierre Bodega';'La bodega con identificador 3738 está en ampliacion.';
4172;4244056;'Cierre Bodega';'La bodega con identificador 4172 está en ampliacion.';
928;5880250;'Cierre Bodega';'La bodega con identificador 928 está en mantenimiento.';
3864;8077879;'Cierre Bodega';'La bodega con identificador 3864 está en mantenimiento.';
3017;2557461;'Cierre Bodega';'La bodega con identificador 3017 está en ampliacion.';
4197;3418084;'Cierre Bodega';'La bodega con identificador 4197 está en mantenimiento.';
2425;3022846;'Cierre Bodega';'La bodega con identificador 2425 está en ampliacion.';
633;448160;'Cierre Bodega';'La bodega con identificador 633 está en mantenimiento.';
202;448160;'Balanceo Bodega';'La bodega con identificador 202 está enviando productos a una nueva bodega.';
3357;1983382;'Cierre Bodega';'La bodega con identificador 3357 está en mantenimiento.';
752;6111312;'Balanceo Bodega';'La bodega con identificador 752 está enviando productos a una nueva bodega.';
2517;8167768;'Balanceo Bodega';'La bodega con identificador 2517 está enviando productos a una nueva bodega.';
2964;4334374;'Balanceo Bodega';'La bodega con identificador 2964 está enviando productos a una nueva bodega.';
4325;9352296;'Cierre Bodega';'La bodega con identificador 4325 está en ampliacion.';
3505;6638905;'Balanceo Bodega';'La bodega con identificador 3505 está enviando productos a una nueva bodega.';
1439;4689012;'Cierre Bodega';'La bodega con identificador 1439 está en mantenimiento.';
734;563959;'Cierre Bodega';'La bodega con identificador 734 está en ampliacion.';
2703;8266777;'Cierre Bodega';'La bodega con identificador 2703 está en mantenimiento.';
3054;8223259;'Balanceo Bodega';'La bodega con identificador 3054 está enviando productos a una nueva bodega.';
2073;6483768;'Cierre Bodega';'La bodega con identificador 2073 está en ampliacion.';
1056;1794380;'Cierre Bodega';'La bodega con identificador 1056 está en ampliacion.';
1616;7078039;'Cierre Bodega';'La bodega con identificador 1616 está en mantenimiento.';
1701;257776;'Cierre Bodega';'La bodega con identificador 1701 está en mantenimiento.';
1323;5044987;'Balanceo Bodega';'La bodega con identificador 1323 está enviando productos a una nueva bodega.';
3460;7858752;'Cierre Bodega';'La bodega con identificador 3460 está en ampliacion.';
4376;5853173;'Balanceo Bodega';'La bodega con identificador 4376 está enviando productos a una nueva bodega.';
4041;7742728;'Cierre Bodega';'La bodega con identificador 4041 está en mantenimiento.';
1145;86547;'Cierre Bodega';'La bodega con identificador 1145 está en mantenimiento.';
3889;86547;'Cierre Bodega';'La bodega con identificador 3889 está en ampliacion.';
1598;8166999;'Cierre Bodega';'La bodega con identificador 1598 está en mantenimiento.';
1478;4682619;'Balanceo Bodega';'La bodega con identificador 1478 está enviando productos a una nueva bodega.';
175;4682619;'Balanceo Bodega';'La bodega con identificador 175 está enviando productos a una nueva bodega.';
1448;4682619;'Cierre Bodega';'La bodega con identificador 1448 está en mantenimiento.';
4100;273614;'Cierre Bodega';'La bodega con identificador 4100 está en mantenimiento.';
2397;3887397;'Cierre Bodega';'La bodega con identificador 2397 está en ampliacion.';
2066;6484674;'Cierre Bodega';'La bodega con identificador 2066 está en mantenimiento.';
866;6484674;'Cierre Bodega';'La bodega con identificador 866 está en mantenimiento.';
239;3728324;'Cierre Bodega';'La bodega con identificador 239 está en mantenimiento.';
1538;634222;'Cierre Bodega';'La bodega con identificador 1538 está en ampliacion.';
4404;1097251;'Cierre Bodega';'La bodega con identificador 4404 está en ampliacion.';
4115;4048852;'Cierre Bodega';'La bodega con identificador 4115 está en mantenimiento.';
1396;4691833;'Cierre Bodega';'La bodega con identificador 1396 está en mantenimiento.';
4217;7253110;'Balanceo Bodega';'La bodega con identificador 4217 está enviando productos a una nueva bodega.';
2825;7008166;'Balanceo Bodega';'La bodega con identificador 2825 está enviando productos a una nueva bodega.';
4128;3804511;'Cierre Bodega';'La bodega con identificador 4128 está en ampliacion.';
2312;3852787;'Cierre Bodega';'La bodega con identificador 2312 está en mantenimiento.';
556;6314307;'Balanceo Bodega';'La bodega con identificador 556 está enviando productos a una nueva bodega.';
316;8254558;'Cierre Bodega';'La bodega con identificador 316 está en mantenimiento.';
3952;9087356;'Balanceo Bodega';'La bodega con identificador 3952 está enviando productos a una nueva bodega.';
4046;7242497;'Cierre Bodega';'La bodega con identificador 4046 está en ampliacion.';
3993;7242497;'Cierre Bodega';'La bodega con identificador 3993 está en mantenimiento.';
4135;6829634;'Cierre Bodega';'La bodega con identificador 4135 está en ampliacion.';
1787;6829634;'Cierre Bodega';'La bodega con identificador 1787 está en mantenimiento.';
588;1576470;'Cierre Bodega';'La bodega con identificador 588 está en mantenimiento.';
1341;1468157;'Cierre Bodega';'La bodega con identificador 1341 está en mantenimiento.';
1172;2718132;'Cierre Bodega';'La bodega con identificador 1172 está en ampliacion.';
318;2718132;'Cierre Bodega';'La bodega con identificador 318 está en mantenimiento.';
184;1251757;'Cierre Bodega';'La bodega con identificador 184 está en mantenimiento.';
649;305310;'Cierre Bodega';'La bodega con identificador 649 está en mantenimiento.';
3468;3716855;'Balanceo Bodega';'La bodega con identificador 3468 está enviando productos a una nueva bodega.';
4451;1588620;'Cierre Bodega';'La bodega con identificador 4451 está en mantenimiento.';
2538;3614994;'Cierre Bodega';'La bodega con identificador 2538 está en ampliacion.';
1828;1243824;'Cierre Bodega';'La bodega con identificador 1828 está en mantenimiento.';
3275;1243824;'Cierre Bodega';'La bodega con identificador 3275 está en mantenimiento.';
529;4278335;'Balanceo Bodega';'La bodega con identificador 529 está enviando productos a una nueva bodega.';
3725;1007866;'Cierre Bodega';'La bodega con identificador 3725 está en ampliacion.';
1009;8239620;'Balanceo Bodega';'La bodega con identificador 1009 está enviando productos a una nueva bodega.';
4014;3400241;'Cierre Bodega';'La bodega con identificador 4014 está en ampliacion.';
757;6993313;'Balanceo Bodega';'La bodega con identificador 757 está enviando productos a una nueva bodega.';
2035;8100794;'Balanceo Bodega';'La bodega con identificador 2035 está enviando productos a una nueva bodega.';
739;3526637;'Cierre Bodega';'La bodega con identificador 739 está en ampliacion.';
1627;5894988;'Cierre Bodega';'La bodega con identificador 1627 está en mantenimiento.';
3277;5433889;'Cierre Bodega';'La bodega con identificador 3277 está en ampliacion.';
3574;5433889;'Cierre Bodega';'La bodega con identificador 3574 está en ampliacion.';
1828;4368343;'Cierre Bodega';'La bodega con identificador 1828 está en mantenimiento.';
4333;3132849;'Cierre Bodega';'La bodega con identificador 4333 está en mantenimiento.';
1621;2036923;'Cierre Bodega';'La bodega con identificador 1621 está en mantenimiento.';
2966;452468;'Balanceo Bodega';'La bodega con identificador 2966 está enviando productos a una nueva bodega.';
2602;452468;'Cierre Bodega';'La bodega con identificador 2602 está en mantenimiento.';
2492;1222446;'Cierre Bodega';'La bodega con identificador 2492 está en mantenimiento.';
1840;8495467;'Cierre Bodega';'La bodega con identificador 1840 está en ampliacion.';
2434;8495467;'Balanceo Bodega';'La bodega con identificador 2434 está enviando productos a una nueva bodega.';
2152;5187207;'Cierre Bodega';'La bodega con identificador 2152 está en mantenimiento.';
1012;5187207;'Balanceo Bodega';'La bodega con identificador 1012 está enviando productos a una nueva bodega.';
2297;1776228;'Cierre Bodega';'La bodega con identificador 2297 está en mantenimiento.';
1722;7714238;'Cierre Bodega';'La bodega con identificador 1722 está en ampliacion.';
813;4255231;'Cierre Bodega';'La bodega con identificador 813 está en mantenimiento.';
1602;1543794;'Cierre Bodega';'La bodega con identificador 1602 está en ampliacion.';
1145;3028685;'Cierre Bodega';'La bodega con identificador 1145 está en mantenimiento.';
4170;3595957;'Cierre Bodega';'La bodega con identificador 4170 está en mantenimiento.';
2553;2713890;'Cierre Bodega';'La bodega con identificador 2553 está en mantenimiento.';
2124;3868418;'Cierre Bodega';'La bodega con identificador 2124 está en ampliacion.';
2325;3588335;'Cierre Bodega';'La bodega con identificador 2325 está en ampliacion.';
1217;8933487;'Balanceo Bodega';'La bodega con identificador 1217 está enviando productos a una nueva bodega.';
546;2496076;'Cierre Bodega';'La bodega con identificador 546 está en ampliacion.';
1332;3205758;'Cierre Bodega';'La bodega con identificador 1332 está en mantenimiento.';
955;6902896;'Balanceo Bodega';'La bodega con identificador 955 está enviando productos a una nueva bodega.';
2604;5785119;'Cierre Bodega';'La bodega con identificador 2604 está en mantenimiento.';
2538;4841927;'Cierre Bodega';'La bodega con identificador 2538 está en ampliacion.';
522;9222536;'Balanceo Bodega';'La bodega con identificador 522 está enviando productos a una nueva bodega.';
2344;7032382;'Cierre Bodega';'La bodega con identificador 2344 está en mantenimiento.';
850;7032382;'Cierre Bodega';'La bodega con identificador 850 está en ampliacion.';
4499;2319534;'Cierre Bodega';'La bodega con identificador 4499 está en mantenimiento.';
2311;3948359;'Balanceo Bodega';'La bodega con identificador 2311 está enviando productos a una nueva bodega.';
1094;554335;'Cierre Bodega';'La bodega con identificador 1094 está en ampliacion.';
1106;554335;'Cierre Bodega';'La bodega con identificador 1106 está en mantenimiento.';
630;508604;'Cierre Bodega';'La bodega con identificador 630 está en ampliacion.';
4270;508604;'Cierre Bodega';'La bodega con identificador 4270 está en ampliacion.';
872;7167511;'Cierre Bodega';'La bodega con identificador 872 está en mantenimiento.';
1931;7167511;'Cierre Bodega';'La bodega con identificador 1931 está en ampliacion.';
3479;2803246;'Cierre Bodega';'La bodega con identificador 3479 está en ampliacion.';
3137;5232737;'Cierre Bodega';'La bodega con identificador 3137 está en ampliacion.';
613;5232737;'Cierre Bodega';'La bodega con identificador 613 está en ampliacion.';
3382;1740796;'Cierre Bodega';'La bodega con identificador 3382 está en ampliacion.';
241;3618328;'Balanceo Bodega';'La bodega con identificador 241 está enviando productos a una nueva bodega.';
824;3618328;'Cierre Bodega';'La bodega con identificador 824 está en mantenimiento.';
4162;8766245;'Cierre Bodega';'La bodega con identificador 4162 está en ampliacion.';
1238;1412086;'Cierre Bodega';'La bodega con identificador 1238 está en ampliacion.';
445;4895769;'Cierre Bodega';'La bodega con identificador 445 está en mantenimiento.';
739;7790133;'Cierre Bodega';'La bodega con identificador 739 está en ampliacion.';
2997;4764142;'Balanceo Bodega';'La bodega con identificador 2997 está enviando productos a una nueva bodega.';
1351;8592252;'Balanceo Bodega';'La bodega con identificador 1351 está enviando productos a una nueva bodega.';
1836;2621432;'Balanceo Bodega';'La bodega con identificador 1836 está enviando productos a una nueva bodega.';
1633;2621432;'Balanceo Bodega';'La bodega con identificador 1633 está enviando productos a una nueva bodega.';
3465;7088885;'Cierre Bodega';'La bodega con identificador 3465 está en ampliacion.';
4115;7046021;'Cierre Bodega';'La bodega con identificador 4115 está en mantenimiento.';
413;3371013;'Cierre Bodega';'La bodega con identificador 413 está en ampliacion.';
1285;3371013;'Balanceo Bodega';'La bodega con identificador 1285 está enviando productos a una nueva bodega.';
1124;5195989;'Balanceo Bodega';'La bodega con identificador 1124 está enviando productos a una nueva bodega.';
